epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
20,20644.9,0.43135,0.9353,0.58872,0.96138,0,0.95072,0.92894,0.9629,0.92385,0.95553,0.93443,0.96912,0.88255,0.30922,0.59568,0.33732,0.70627,0,0.00113456,0.00113456,0.00113456
21,21473.2,0.41998,0.90444,0.56456,0.95121,0,0.9499,0.92287,0.96294,0.92854,0.95414,0.92703,0.96818,0.88747,0.31121,0.59152,0.35169,0.68871,0,0.00112765,0.00112765,0.00112765
22,22262,0.42035,0.91557,0.5672,0.95575,0,0.92292,0.93123,0.958,0.9255,0.95057,0.91999,0.96341,0.88839,0.29009,0.57528,0.35677,0.68089,0,0.00112043,0.00112043,0.00112043
23,23154,0.41562,0.91479,0.55958,0.9513,0,0.90479,0.9309,0.96046,0.91316,0.91143,0.93707,0.96635,0.87694,0.34478,0.66471,0.55548,0.73897,0,0.00111288,0.00111288,0.00111288
24,24070.8,0.41208,0.87857,0.53793,0.94833,0,0.94525,0.91385,0.96353,0.922,0.95937,0.92538,0.97237,0.88438,0.30789,0.56244,0.36617,0.69852,0,0.00110503,0.00110503,0.00110503
25,24932,0.41193,0.8893,0.53807,0.95019,0,0.94076,0.94026,0.97424,0.94331,0.9482,0.94927,0.97836,0.89732,0.29753,0.55408,0.32778,0.68985,0,0.00109687,0.00109687,0.00109687
26,25848.4,0.40445,0.90384,0.53262,0.94805,0,0.93844,0.94829,0.96571,0.93036,0.94443,0.95448,0.97145,0.89688,0.30082,0.5627,0.32908,0.69393,0,0.00108841,0.00108841,0.00108841
27,26878.9,0.40082,0.8445,0.51476,0.94167,0,0.94347,0.94007,0.95686,0.92832,0.95172,0.94782,0.96549,0.89007,0.28072,0.55819,0.32161,0.68268,0,0.00107966,0.00107966,0.00107966
28,27929.1,0.39979,0.86607,0.5122,0.94259,0,0.95457,0.95516,0.97087,0.94068,0.95954,0.95877,0.97507,0.90228,0.27179,0.54972,0.31453,0.67555,0,0.00107062,0.00107062,0.00107062
29,28739.3,0.40119,0.86679,0.51609,0.94279,0,0.95331,0.94881,0.96559,0.93634,0.95835,0.95532,0.97112,0.89153,0.27428,0.56336,0.30576,0.67492,0,0.0010613,0.0010613,0.0010613
30,29508.9,0.38969,0.83334,0.49228,0.93798,0,0.93338,0.95098,0.96345,0.93296,0.93899,0.95659,0.96798,0.89665,0.28332,0.54785,0.32437,0.683,0,0.0010517,0.0010517,0.0010517
31,30319.9,0.39816,0.85586,0.50871,0.94112,0,0.95515,0.94037,0.96496,0.92508,0.96213,0.94514,0.97086,0.89704,0.32858,0.57914,0.33597,0.70767,0,0.00104184,0.00104184,0.00104184
32,31317,0.39279,0.85921,0.49659,0.93754,0,0.95895,0.9451,0.97238,0.94346,0.96319,0.94966,0.97679,0.90521,0.27084,0.55633,0.31428,0.66454,0,0.00103171,0.00103171,0.00103171
33,32448.9,0.38439,0.88138,0.48796,0.93542,0,0.94617,0.95295,0.96336,0.93466,0.95396,0.95919,0.96916,0.89824,0.26946,0.54162,0.30758,0.66456,0,0.00102133,0.00102133,0.00102133
34,33352.2,0.38083,0.84614,0.479,0.93427,0,0.95915,0.95099,0.97202,0.947,0.96517,0.95744,0.98015,0.91343,0.27612,0.53915,0.29653,0.67854,0,0.0010107,0.0010107,0.0010107
35,34249.9,0.38777,0.8311,0.48523,0.93601,0,0.96219,0.95615,0.97207,0.94495,0.96412,0.96399,0.97924,0.90388,0.26719,0.54394,0.28578,0.67774,0,0.000999833,0.000999833,0.000999833
36,35092.6,0.37374,0.80836,0.45366,0.92607,0,0.96225,0.95737,0.97282,0.94389,0.96411,0.9631,0.9785,0.91114,0.27003,0.54408,0.2972,0.67207,0,0.000988731,0.000988731,0.000988731
37,35959.9,0.38075,0.81595,0.46227,0.93231,0,0.95695,0.95,0.96952,0.93996,0.96294,0.95653,0.97396,0.90019,0.27679,0.54942,0.3079,0.68099,0,0.000977404,0.000977404,0.000977404
38,36886.7,0.37044,0.8014,0.44267,0.9287,0,0.95694,0.96206,0.97494,0.95175,0.96102,0.9668,0.97858,0.91261,0.25682,0.52873,0.28308,0.65403,0,0.000965859,0.000965859,0.000965859
39,37774.6,0.37514,0.81079,0.46295,0.93274,0,0.96126,0.94479,0.97183,0.94685,0.96281,0.95721,0.97548,0.90739,0.26331,0.54728,0.2735,0.65968,0,0.000954105,0.000954105,0.000954105
40,38841.5,0.37168,0.8029,0.45936,0.92787,0,0.95729,0.95174,0.96928,0.9426,0.9654,0.95965,0.97503,0.90513,0.26074,0.53428,0.29113,0.66125,0,0.000942149,0.000942149,0.000942149
41,39673.4,0.36398,0.79903,0.44532,0.92407,0,0.96284,0.9504,0.97217,0.94701,0.96734,0.9576,0.97961,0.90698,0.2626,0.54363,0.2896,0.66038,0,0.00093,0.00093,0.00093
42,40620.8,0.36973,0.81019,0.44603,0.92873,0,0.96672,0.95067,0.97696,0.95163,0.97225,0.95639,0.98141,0.9155,0.26611,0.5235,0.28386,0.66643,0,0.000917666,0.000917666,0.000917666
43,41537.1,0.36862,0.79892,0.43709,0.92651,0,0.96419,0.95338,0.97497,0.9491,0.97086,0.96031,0.98021,0.91057,0.28641,0.54155,0.28376,0.68646,0,0.000905155,0.000905155,0.000905155
44,42338.3,0.36281,0.80866,0.43517,0.92149,0,0.95849,0.94155,0.96917,0.94372,0.96499,0.94833,0.97841,0.91307,0.25927,0.5302,0.29223,0.66641,0,0.000892476,0.000892476,0.000892476
45,43283.2,0.35811,0.78542,0.42809,0.92109,0,0.96167,0.94674,0.96996,0.94355,0.96876,0.95241,0.97747,0.90776,0.25418,0.52658,0.28521,0.65933,0,0.000879638,0.000879638,0.000879638
46,44244.7,0.35454,0.78565,0.43232,0.9192,0,0.94798,0.96085,0.97016,0.94336,0.95477,0.96785,0.97555,0.90842,0.2733,0.54171,0.27946,0.67931,0,0.000866649,0.000866649,0.000866649
47,44987.5,0.35436,0.77913,0.41928,0.91924,0,0.96381,0.94886,0.96704,0.94378,0.96996,0.95536,0.97344,0.90387,0.25897,0.52767,0.27914,0.66011,0,0.000853519,0.000853519,0.000853519
48,45911,0.35523,0.77013,0.41195,0.91941,0,0.95503,0.95232,0.97252,0.9503,0.95922,0.96209,0.97811,0.913,0.25784,0.51758,0.26708,0.66342,0,0.000840256,0.000840256,0.000840256
49,46830.9,0.35736,0.80465,0.42133,0.92383,0,0.96532,0.95569,0.97074,0.94658,0.96779,0.96475,0.97605,0.91439,0.24619,0.52009,0.26525,0.65959,0,0.000826869,0.000826869,0.000826869
50,47808.6,0.34887,0.78792,0.40673,0.91421,0,0.94469,0.96474,0.9734,0.95089,0.95103,0.97138,0.97841,0.91699,0.2519,0.51741,0.26168,0.66542,0,0.000813368,0.000813368,0.000813368
51,48767.9,0.35246,0.77617,0.40436,0.92214,0,0.95348,0.96738,0.97336,0.9476,0.95928,0.97377,0.97811,0.91319,0.2498,0.51464,0.26986,0.66411,0,0.000799762,0.000799762,0.000799762
52,49802.1,0.34981,0.76971,0.39741,0.92093,0,0.95762,0.9537,0.97192,0.94652,0.96426,0.96011,0.97759,0.91188,0.24806,0.51803,0.26747,0.66522,0,0.00078606,0.00078606,0.00078606
53,50790.8,0.34309,0.73764,0.38026,0.91009,0,0.9564,0.95276,0.97116,0.94802,0.96247,0.95993,0.97868,0.91756,0.24119,0.51064,0.26231,0.65458,0,0.000772272,0.000772272,0.000772272
54,51722.6,0.3435,0.76107,0.39456,0.91472,0,0.95602,0.95011,0.97606,0.95221,0.96315,0.95695,0.98097,0.91427,0.25077,0.52335,0.27641,0.6634,0,0.000758407,0.000758407,0.000758407
55,52895,0.33483,0.72484,0.38224,0.91321,0,0.96539,0.96307,0.97506,0.95518,0.96948,0.96892,0.98006,0.919,0.24285,0.51742,0.25845,0.65085,0,0.000744475,0.000744475,0.000744475
56,53747.3,0.34763,0.76992,0.38435,0.91814,0,0.96718,0.95286,0.97454,0.95257,0.97395,0.95943,0.97924,0.91307,0.24868,0.51258,0.27509,0.65282,0,0.000730484,0.000730484,0.000730484
57,54820.2,0.33612,0.72505,0.37604,0.91096,0,0.95995,0.95575,0.9721,0.94999,0.96641,0.96233,0.97697,0.91438,0.24286,0.52275,0.26374,0.66317,0,0.000716445,0.000716445,0.000716445
58,55837,0.33928,0.75149,0.37912,0.91182,0,0.9562,0.95367,0.97219,0.94832,0.96202,0.96366,0.97849,0.91661,0.24482,0.52122,0.27728,0.64964,0,0.000702368,0.000702368,0.000702368
59,56878,0.33687,0.75078,0.37586,0.90949,0,0.95811,0.96294,0.97519,0.95279,0.96367,0.97025,0.97963,0.92034,0.23745,0.50993,0.26515,0.64357,0,0.000688261,0.000688261,0.000688261
60,57944.8,0.33248,0.74992,0.36614,0.91015,0,0.95764,0.96398,0.97816,0.95746,0.96491,0.9703,0.98249,0.92419,0.23554,0.51256,0.25583,0.6459,0,0.000674136,0.000674136,0.000674136
61,59039.1,0.3317,0.75333,0.38227,0.90991,0,0.96464,0.95558,0.97245,0.95048,0.97061,0.96195,0.97829,0.91703,0.22763,0.50508,0.25389,0.64291,0,0.00066,0.00066,0.00066
62,60118.5,0.32218,0.71402,0.36153,0.90487,0,0.95436,0.95925,0.97707,0.95549,0.9615,0.96575,0.98118,0.9206,0.23466,0.50733,0.26028,0.6493,0,0.000645864,0.000645864,0.000645864
63,60939.7,0.32732,0.72741,0.35638,0.90448,0,0.95739,0.93389,0.97069,0.95006,0.95486,0.96028,0.98077,0.92,0.22894,0.50724,0.26065,0.63909,0,0.000631739,0.000631739,0.000631739
64,61958.7,0.32468,0.75689,0.35668,0.90811,0,0.95307,0.96563,0.97537,0.95465,0.95947,0.97226,0.9807,0.92118,0.23604,0.52442,0.2596,0.65067,0,0.000617632,0.000617632,0.000617632
65,62890.3,0.33063,0.72686,0.35308,0.908,0,0.94839,0.97065,0.97664,0.95707,0.95467,0.97727,0.98062,0.91997,0.23435,0.5184,0.24901,0.64888,0,0.000603555,0.000603555,0.000603555
66,63725.9,0.31893,0.71256,0.34319,0.90262,0,0.9623,0.96329,0.9768,0.95764,0.96907,0.96974,0.98132,0.92255,0.23061,0.514,0.24708,0.64804,0,0.000589516,0.000589516,0.000589516
67,64661.4,0.31908,0.69201,0.33621,0.90036,0,0.95852,0.96823,0.97829,0.95907,0.96345,0.97336,0.98287,0.92175,0.23036,0.51587,0.23672,0.64846,0,0.000575525,0.000575525,0.000575525
68,65440.7,0.32286,0.72375,0.35284,0.90329,0,0.96373,0.96191,0.97403,0.95378,0.96895,0.96701,0.97977,0.91854,0.23597,0.50872,0.25223,0.65129,0,0.000561593,0.000561593,0.000561593
69,66266.2,0.31639,0.70127,0.34675,0.90301,0,0.95898,0.95782,0.97733,0.95651,0.96534,0.96443,0.9819,0.92212,0.24472,0.50389,0.24628,0.66197,0,0.000547728,0.000547728,0.000547728
70,67034.7,0.31611,0.70861,0.34438,0.90148,0,0.96179,0.95561,0.97656,0.95465,0.96841,0.95936,0.98195,0.92175,0.23082,0.50826,0.24183,0.65168,0,0.00053394,0.00053394,0.00053394
71,68002.5,0.31646,0.69028,0.33264,0.89954,0,0.96852,0.95311,0.9782,0.95874,0.97116,0.9609,0.98283,0.92495,0.22757,0.51016,0.23536,0.65372,0,0.000520238,0.000520238,0.000520238
72,68755.3,0.31671,0.68975,0.33518,0.90017,0,0.95636,0.97006,0.97463,0.95333,0.96331,0.9774,0.98077,0.91994,0.23299,0.50462,0.243,0.65855,0,0.000506632,0.000506632,0.000506632
73,69626.8,0.314,0.70543,0.33316,0.8987,0,0.96587,0.95795,0.97552,0.95229,0.97218,0.96468,0.98092,0.9209,0.23138,0.50457,0.23743,0.65407,0,0.000493131,0.000493131,0.000493131
74,70597.7,0.31432,0.68718,0.32768,0.89931,0,0.96651,0.96571,0.97534,0.95418,0.97371,0.97176,0.98111,0.92221,0.24662,0.5034,0.24348,0.66621,0,0.000479744,0.000479744,0.000479744
75,71421.1,0.31174,0.69656,0.32867,0.89798,0,0.96529,0.95615,0.97658,0.95562,0.97056,0.96512,0.98119,0.92357,0.23645,0.50293,0.24222,0.65772,0,0.000466481,0.000466481,0.000466481
76,72383.9,0.31191,0.69453,0.3218,0.90106,0,0.96697,0.96648,0.9749,0.9555,0.97322,0.97319,0.97951,0.92354,0.2348,0.49532,0.23769,0.6539,0,0.000453351,0.000453351,0.000453351
77,73159.9,0.30733,0.69,0.32205,0.89906,0,0.96208,0.9655,0.97575,0.95497,0.96773,0.9714,0.98147,0.92567,0.23091,0.50712,0.24203,0.65416,0,0.000440362,0.000440362,0.000440362
78,74112.5,0.30099,0.67146,0.31244,0.89497,0,0.96214,0.96859,0.97358,0.95237,0.9673,0.97399,0.97871,0.92139,0.23051,0.50433,0.23904,0.65487,0,0.000427524,0.000427524,0.000427524
79,74881.4,0.3095,0.69128,0.32097,0.89799,0,0.95925,0.96405,0.97481,0.95331,0.96563,0.97071,0.97942,0.92397,0.23191,0.50016,0.24632,0.65244,0,0.000414845,0.000414845,0.000414845
80,75867.3,0.30542,0.68571,0.3143,0.89571,0,0.96211,0.96255,0.97512,0.95425,0.96239,0.97327,0.97965,0.92362,0.21918,0.50227,0.23766,0.63884,0,0.000402334,0.000402334,0.000402334
81,76741.9,0.30663,0.70084,0.31739,0.89828,0,0.96635,0.9595,0.97347,0.95453,0.97279,0.96622,0.97866,0.92306,0.22304,0.50529,0.23827,0.64178,0,0.00039,0.00039,0.00039
82,77773.9,0.29868,0.67915,0.30747,0.89187,0,0.96879,0.96725,0.97343,0.95495,0.97494,0.97351,0.97906,0.92408,0.22778,0.50949,0.23316,0.65327,0,0.000377851,0.000377851,0.000377851
83,78660.2,0.30163,0.70017,0.31408,0.89353,0,0.96126,0.96466,0.97283,0.95291,0.97016,0.96974,0.97792,0.92343,0.2262,0.50337,0.23355,0.64648,0,0.000365895,0.000365895,0.000365895
84,79507.9,0.29307,0.66059,0.29807,0.89115,0,0.96212,0.96886,0.97757,0.95987,0.96744,0.97412,0.98194,0.92692,0.22503,0.49783,0.23502,0.64715,0,0.000354141,0.000354141,0.000354141
85,80361.8,0.29848,0.67405,0.30525,0.8929,0,0.96419,0.96665,0.97477,0.95622,0.97274,0.96724,0.98054,0.92564,0.22317,0.50357,0.22736,0.64762,0,0.000342596,0.000342596,0.000342596
86,81391.5,0.29684,0.68051,0.30356,0.89253,0,0.9633,0.96439,0.97494,0.9575,0.97012,0.97135,0.98109,0.92623,0.22451,0.49483,0.22836,0.64519,0,0.000331269,0.000331269,0.000331269
87,82266.3,0.29786,0.66568,0.3005,0.89306,0,0.96307,0.96614,0.97289,0.95457,0.96932,0.97213,0.97839,0.92393,0.22689,0.49794,0.22511,0.65046,0,0.000320167,0.000320167,0.000320167
88,82990.6,0.29222,0.64607,0.29349,0.88701,0,0.96528,0.96087,0.97322,0.95452,0.97141,0.96718,0.97866,0.92457,0.22228,0.50369,0.22994,0.6472,0,0.000309298,0.000309298,0.000309298
89,83812.9,0.29135,0.66093,0.29371,0.89058,0,0.97008,0.96137,0.9744,0.95508,0.97302,0.9704,0.97977,0.92753,0.2215,0.49879,0.22991,0.64783,0,0.000298669,0.000298669,0.000298669
90,84723.1,0.29586,0.66926,0.29697,0.89371,0,0.96422,0.96802,0.97271,0.95314,0.9692,0.97406,0.97843,0.92566,0.22102,0.50129,0.23042,0.64778,0,0.000288289,0.000288289,0.000288289
91,85432.7,0.29103,0.65186,0.2901,0.89021,0,0.96461,0.96334,0.97143,0.9528,0.97124,0.96981,0.97671,0.92178,0.22385,0.50346,0.23267,0.6493,0,0.000278162,0.000278162,0.000278162
92,86283.2,0.29202,0.66638,0.29158,0.89066,0,0.9695,0.96332,0.97182,0.95363,0.97468,0.9689,0.97727,0.92497,0.22257,0.49968,0.23296,0.64706,0,0.000268298,0.000268298,0.000268298
93,86982,0.28747,0.63696,0.28695,0.88852,0,0.96424,0.96356,0.9732,0.95448,0.96925,0.96877,0.978,0.92284,0.21841,0.5057,0.23166,0.6456,0,0.000258702,0.000258702,0.000258702
94,87666.1,0.28976,0.64092,0.27954,0.88985,0,0.96029,0.9637,0.97281,0.9545,0.96564,0.96919,0.9775,0.9229,0.21685,0.50528,0.23499,0.64105,0,0.000249381,0.000249381,0.000249381
95,88607.7,0.28261,0.64988,0.28022,0.88697,0,0.97034,0.95927,0.97239,0.9519,0.97558,0.96441,0.97721,0.92397,0.22083,0.50891,0.22615,0.6461,0,0.000240341,0.000240341,0.000240341
96,89506.6,0.29076,0.66102,0.28154,0.88569,0,0.97025,0.96004,0.97372,0.95455,0.97368,0.96637,0.97945,0.92456,0.21698,0.50678,0.22569,0.64221,0,0.000231589,0.000231589,0.000231589
97,90353,0.28348,0.62969,0.27389,0.88729,0,0.97074,0.96077,0.9754,0.9564,0.9761,0.96568,0.98014,0.92562,0.21774,0.50972,0.22413,0.64325,0,0.000223131,0.000223131,0.000223131
98,91245.4,0.28181,0.63028,0.27791,0.88588,0,0.9701,0.96127,0.97555,0.95645,0.97534,0.96645,0.98029,0.92599,0.21652,0.505,0.22436,0.64288,0,0.000214972,0.000214972,0.000214972
99,92160.2,0.28553,0.65149,0.2757,0.88626,0,0.97056,0.96282,0.97438,0.95607,0.9755,0.96823,0.97987,0.92585,0.21776,0.5045,0.22546,0.64637,0,0.000207118,0.000207118,0.000207118
100,93095.8,0.2805,0.63812,0.26819,0.88295,0,0.97232,0.96098,0.97398,0.95561,0.97701,0.96613,0.97964,0.92724,0.22333,0.50341,0.23117,0.6475,0,0.000199574,0.000199574,0.000199574
101,93812.3,0.28477,0.64941,0.27674,0.88488,0,0.97022,0.96079,0.97538,0.95586,0.97661,0.96679,0.97989,0.9269,0.22284,0.50927,0.23096,0.64621,0,0.000192346,0.000192346,0.000192346
102,94807.8,0.27966,0.64458,0.27582,0.8876,0,0.96539,0.96186,0.9742,0.95498,0.97048,0.96752,0.98003,0.92679,0.21842,0.50578,0.22904,0.64279,0,0.000185439,0.000185439,0.000185439
103,95708.1,0.2821,0.6336,0.26742,0.88622,0,0.96992,0.96521,0.97421,0.95548,0.97505,0.97064,0.98098,0.92807,0.21856,0.50735,0.22525,0.64113,0,0.000178856,0.000178856,0.000178856
104,96672,0.27854,0.6352,0.26418,0.88046,0,0.97193,0.9628,0.97376,0.95605,0.97502,0.96993,0.97833,0.92545,0.21849,0.50468,0.22656,0.64197,0,0.000172604,0.000172604,0.000172604
105,97580.7,0.27811,0.63152,0.26247,0.88337,0,0.97234,0.96196,0.97514,0.95683,0.97767,0.96754,0.97995,0.92873,0.21932,0.50176,0.22309,0.64269,0,0.000166685,0.000166685,0.000166685
106,98531.3,0.27567,0.6309,0.26334,0.88226,0,0.96241,0.96797,0.97655,0.95774,0.97451,0.96831,0.98111,0.92821,0.22097,0.50215,0.22113,0.6451,0,0.000161105,0.000161105,0.000161105
107,99410.9,0.28011,0.62806,0.26849,0.88805,0,0.96376,0.9638,0.9742,0.95624,0.97075,0.97123,0.9796,0.92774,0.21923,0.50124,0.22699,0.64508,0,0.000155867,0.000155867,0.000155867
108,100322,0.27414,0.62201,0.25568,0.8831,0,0.95981,0.96777,0.97271,0.95484,0.96341,0.97295,0.97772,0.92552,0.21744,0.50627,0.22847,0.64407,0,0.000150974,0.000150974,0.000150974
109,101064,0.27691,0.63203,0.26161,0.88392,0,0.96881,0.9644,0.97285,0.95463,0.97169,0.9697,0.97803,0.92622,0.21918,0.50403,0.22368,0.64664,0,0.000146429,0.000146429,0.000146429
110,101900,0.27637,0.6205,0.26343,0.88175,0,0.96844,0.96391,0.97282,0.95439,0.97162,0.96767,0.97772,0.92504,0.21791,0.50576,0.22597,0.64435,0,0.000142237,0.000142237,0.000142237
111,103068,0.19541,0.41871,0.14882,0.83755,0,0.9668,0.9625,0.97257,0.95359,0.97094,0.96835,0.978,0.92313,0.21823,0.51729,0.23557,0.6511,0,0.0001384,0.0001384,0.0001384
112,103975,0.19164,0.40447,0.14573,0.83279,0,0.96429,0.96355,0.97237,0.95405,0.96891,0.9703,0.97907,0.92407,0.22407,0.51344,0.22992,0.65681,0,0.00013492,0.00013492,0.00013492
113,105055,0.1946,0.39977,0.14681,0.84174,0,0.96793,0.95954,0.97124,0.95168,0.97284,0.96501,0.97864,0.92335,0.22126,0.51141,0.23553,0.65502,0,0.0001318,0.0001318,0.0001318
114,106160,0.18907,0.39982,0.14332,0.83689,0,0.96567,0.96248,0.97195,0.9534,0.97062,0.96814,0.98056,0.92643,0.22408,0.50803,0.22858,0.65798,0,0.000129042,0.000129042,0.000129042
