epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
49,95242.3,0.45943,0.75398,0.44448,0.00629,0.13079,0.94852,0.94712,0.95793,0.93385,0.95509,0.95382,0.96402,0.89586,0.28672,0.56257,0.27552,0.00859,0,0.000826869,0.000826869,0.000826869
50,96867.6,0.45351,0.74834,0.43191,0.00633,0.13113,0.94502,0.94052,0.95551,0.92766,0.95043,0.94645,0.96072,0.89091,0.28541,0.5607,0.2804,0.0086,0,0.000813368,0.000813368,0.000813368
51,98661,0.45529,0.76416,0.43239,0.0062,0.12587,0.94679,0.94873,0.95962,0.93357,0.95199,0.94952,0.96436,0.90044,0.28029,0.56438,0.25703,0.00826,0,0.000799762,0.000799762,0.000799762
52,100277,0.44881,0.76002,0.42087,0.00617,0.12847,0.95049,0.93336,0.95915,0.92708,0.96109,0.93675,0.96375,0.89712,0.30464,0.5776,0.26856,0.00923,0,0.00078606,0.00078606,0.00078606
53,102113,0.44167,0.74669,0.41777,0.00602,0.12159,0.94875,0.94244,0.96456,0.94025,0.95569,0.94866,0.96922,0.90722,0.28862,0.55304,0.24473,0.00861,0,0.000772272,0.000772272,0.000772272
54,103780,0.43,0.71981,0.40369,0.00592,0.11883,0.95154,0.94068,0.96045,0.93508,0.95755,0.94559,0.96338,0.89479,0.27497,0.5597,0.26272,0.00823,0,0.000758407,0.000758407,0.000758407
55,105437,0.42935,0.72974,0.39653,0.00597,0.11603,0.92564,0.94931,0.96154,0.93761,0.93971,0.94776,0.96777,0.90297,0.27972,0.54729,0.25663,0.00819,0,0.000744475,0.000744475,0.000744475
56,107124,0.43288,0.72084,0.39968,0.00594,0.11839,0.94405,0.94767,0.96135,0.93645,0.94996,0.95412,0.96817,0.90266,0.28043,0.55568,0.27367,0.00832,0,0.000730484,0.000730484,0.000730484
57,108657,0.42705,0.73882,0.40026,0.00587,0.11965,0.94152,0.94314,0.95747,0.93296,0.95416,0.94536,0.96228,0.89738,0.27719,0.56321,0.2417,0.00817,0,0.000716445,0.000716445,0.000716445
58,110370,0.42485,0.73148,0.40929,0.00577,0.11801,0.92845,0.94961,0.95468,0.93247,0.93766,0.95788,0.96283,0.89583,0.26909,0.56035,0.25838,0.00782,0,0.000702368,0.000702368,0.000702368
59,112233,0.42339,0.72279,0.3889,0.00563,0.11201,0.94841,0.94387,0.95976,0.93752,0.95408,0.94993,0.96662,0.90008,0.26884,0.55461,0.27233,0.00774,0,0.000688261,0.000688261,0.000688261
60,113902,0.41572,0.71337,0.37886,0.0056,0.10845,0.95234,0.94151,0.96103,0.93633,0.96236,0.94577,0.96671,0.90057,0.2677,0.55132,0.25929,0.00786,0,0.000674136,0.000674136,0.000674136
61,115551,0.42339,0.7213,0.39216,0.00566,0.11138,0.95184,0.94262,0.96311,0.93988,0.95478,0.94484,0.96736,0.90109,0.26695,0.54887,0.2491,0.00795,0,0.00066,0.00066,0.00066
62,117144,0.41475,0.71298,0.38654,0.0056,0.1162,0.94872,0.94413,0.96272,0.93786,0.95572,0.94892,0.96674,0.90278,0.28823,0.55769,0.27561,0.00863,0,0.000645864,0.000645864,0.000645864
63,118855,0.40965,0.70563,0.36765,0.00548,0.10647,0.94596,0.94607,0.95602,0.93242,0.95218,0.95194,0.96215,0.8979,0.26445,0.56098,0.25152,0.00774,0,0.000631739,0.000631739,0.000631739
64,120578,0.41032,0.70378,0.37733,0.00548,0.11055,0.96125,0.94117,0.96409,0.94126,0.96669,0.94649,0.96989,0.90861,0.26667,0.55268,0.2506,0.00774,0,0.000617632,0.000617632,0.000617632
65,122412,0.40141,0.6848,0.36815,0.00541,0.10517,0.96091,0.94676,0.96408,0.94216,0.96704,0.95285,0.96917,0.90662,0.26103,0.56379,0.2438,0.00753,0,0.000603555,0.000603555,0.000603555
66,124048,0.39341,0.68599,0.35163,0.00538,0.10407,0.95056,0.95076,0.96137,0.93824,0.95618,0.95812,0.96674,0.90562,0.25419,0.55379,0.27352,0.00734,0,0.000589516,0.000589516,0.000589516
67,125665,0.40108,0.69789,0.36973,0.0054,0.10442,0.96111,0.94516,0.96009,0.93778,0.9668,0.94961,0.96573,0.90132,0.25661,0.55783,0.2578,0.00748,0,0.000575525,0.000575525,0.000575525
68,127227,0.3945,0.71054,0.36188,0.00526,0.10464,0.95391,0.94305,0.9614,0.93742,0.96011,0.9494,0.9659,0.90169,0.26144,0.56241,0.23926,0.00762,0,0.000561593,0.000561593,0.000561593
69,128824,0.39462,0.67985,0.3508,0.00529,0.10539,0.94924,0.93519,0.95556,0.93285,0.95534,0.94159,0.96243,0.90052,0.25265,0.5511,0.26395,0.00726,0,0.000547728,0.000547728,0.000547728
70,130408,0.39141,0.68383,0.34289,0.0052,0.09748,0.95217,0.94792,0.96167,0.93985,0.95989,0.95367,0.96724,0.90653,0.25559,0.55514,0.24366,0.00729,0,0.00053394,0.00053394,0.00053394
71,132163,0.39409,0.68955,0.35143,0.00524,0.09943,0.94324,0.95392,0.96111,0.93884,0.95026,0.96119,0.96709,0.90401,0.25262,0.55358,0.2495,0.00726,0,0.000520238,0.000520238,0.000520238
72,133829,0.39,0.68277,0.33576,0.00513,0.0952,0.9591,0.94231,0.9617,0.9393,0.96467,0.94863,0.96662,0.90318,0.25473,0.56035,0.23671,0.00731,0,0.000506632,0.000506632,0.000506632
73,135405,0.37947,0.65083,0.3284,0.00496,0.08966,0.94753,0.94135,0.95772,0.93766,0.954,0.94807,0.96319,0.9039,0.25274,0.54883,0.24934,0.00735,0,0.000493131,0.000493131,0.000493131
74,136975,0.38608,0.675,0.33574,0.00516,0.09592,0.9552,0.94877,0.9586,0.9372,0.96137,0.95514,0.96359,0.90309,0.25114,0.54442,0.25054,0.00716,0,0.000479744,0.000479744,0.000479744
75,138640,0.3804,0.6676,0.33037,0.0051,0.09452,0.94215,0.95514,0.96267,0.94272,0.94803,0.96151,0.96827,0.90636,0.24974,0.54921,0.2471,0.00718,0,0.000466481,0.000466481,0.000466481
76,140248,0.38345,0.67041,0.3333,0.00497,0.09372,0.94205,0.94645,0.95949,0.93882,0.95064,0.94967,0.96433,0.90783,0.25161,0.55258,0.26257,0.00726,0,0.000453351,0.000453351,0.000453351
77,141833,0.37534,0.66406,0.32137,0.00496,0.0909,0.95663,0.94994,0.95923,0.93935,0.96142,0.95494,0.96494,0.90648,0.2435,0.54837,0.24073,0.00695,0,0.000440362,0.000440362,0.000440362
78,143480,0.37054,0.65646,0.31058,0.00489,0.0895,0.96601,0.94671,0.96229,0.94182,0.96904,0.95315,0.967,0.90957,0.25283,0.56333,0.23762,0.00726,0,0.000427524,0.000427524,0.000427524
79,145075,0.3767,0.6672,0.32284,0.00499,0.09211,0.9456,0.95369,0.96428,0.94468,0.95201,0.96003,0.96774,0.90819,0.24831,0.55245,0.23994,0.00718,0,0.000414845,0.000414845,0.000414845
80,146686,0.37461,0.65987,0.31643,0.00489,0.08872,0.95441,0.94932,0.95954,0.93948,0.96038,0.95572,0.96577,0.90928,0.24284,0.55395,0.24447,0.00701,0,0.000402334,0.000402334,0.000402334
81,148428,0.3662,0.6484,0.31399,0.00468,0.08537,0.96253,0.94548,0.96186,0.943,0.96768,0.95028,0.96657,0.90792,0.24434,0.55541,0.25029,0.00702,0,0.00039,0.00039,0.00039
82,149983,0.36123,0.64651,0.29761,0.00472,0.08454,0.95742,0.95066,0.96359,0.94609,0.96314,0.95748,0.96851,0.91098,0.2384,0.5576,0.24337,0.00678,0,0.000377851,0.000377851,0.000377851
83,151760,0.36605,0.6539,0.31014,0.00477,0.08668,0.95776,0.93557,0.96471,0.94545,0.96376,0.94157,0.96928,0.91062,0.23565,0.55834,0.24829,0.00671,0,0.000365895,0.000365895,0.000365895
84,153499,0.3605,0.6533,0.30839,0.00473,0.08543,0.953,0.94587,0.96461,0.94608,0.9586,0.95166,0.96868,0.91122,0.23098,0.56227,0.23568,0.00654,0,0.000354141,0.000354141,0.000354141
85,155033,0.35707,0.63039,0.29461,0.00463,0.08245,0.95874,0.94168,0.96546,0.94454,0.96311,0.94579,0.96937,0.91038,0.24545,0.56114,0.23573,0.00715,0,0.000342596,0.000342596,0.000342596
86,156690,0.35463,0.6268,0.29684,0.00463,0.08173,0.96166,0.93959,0.96102,0.94144,0.96749,0.94588,0.96664,0.90883,0.2425,0.54494,0.23839,0.00702,0,0.000331269,0.000331269,0.000331269
87,158260,0.34857,0.62958,0.28396,0.00452,0.07757,0.96218,0.94369,0.96273,0.943,0.96679,0.94823,0.96744,0.91127,0.23503,0.5551,0.23999,0.0067,0,0.000320167,0.000320167,0.000320167
88,159926,0.36238,0.64994,0.302,0.00473,0.08293,0.95277,0.95364,0.9637,0.94556,0.95895,0.96004,0.96882,0.91289,0.23648,0.55129,0.24397,0.00678,0,0.000309298,0.000309298,0.000309298
89,161513,0.35109,0.61195,0.28753,0.00453,0.07892,0.95262,0.94841,0.96179,0.94334,0.96025,0.95378,0.96578,0.91068,0.23893,0.5518,0.24476,0.00681,0,0.000298669,0.000298669,0.000298669
90,163040,0.34779,0.62576,0.28568,0.00447,0.07771,0.96678,0.93711,0.96406,0.94678,0.97223,0.94295,0.96833,0.91454,0.23629,0.55874,0.24143,0.00676,0,0.000288289,0.000288289,0.000288289
91,164486,0.35557,0.64554,0.29556,0.00462,0.08355,0.95017,0.94613,0.96341,0.94577,0.9559,0.95286,0.96845,0.91309,0.23667,0.55079,0.25865,0.00681,0,0.000278162,0.000278162,0.000278162
92,166001,0.34708,0.62437,0.27534,0.00444,0.07607,0.95045,0.94769,0.96136,0.9447,0.95615,0.95443,0.96636,0.91165,0.2303,0.55531,0.26017,0.00654,0,0.000268298,0.000268298,0.000268298
93,167476,0.34904,0.63532,0.28423,0.00449,0.07888,0.9599,0.9391,0.96102,0.94377,0.96571,0.94611,0.96461,0.91061,0.23076,0.55743,0.247,0.00658,0,0.000258702,0.000258702,0.000258702
94,169057,0.34174,0.62168,0.27763,0.00438,0.07795,0.95778,0.94127,0.96109,0.94254,0.96395,0.94767,0.9664,0.91082,0.23368,0.54964,0.2372,0.00664,0,0.000249381,0.000249381,0.000249381
95,170677,0.34586,0.62033,0.26614,0.00442,0.07177,0.96133,0.93969,0.95956,0.94075,0.96766,0.94604,0.96502,0.90902,0.23288,0.55215,0.23907,0.00658,0,0.000240341,0.000240341,0.000240341
96,172342,0.33653,0.61926,0.26802,0.00434,0.07556,0.95501,0.95118,0.96475,0.94718,0.96146,0.95664,0.97007,0.91201,0.23398,0.55427,0.23456,0.00669,0,0.000231589,0.000231589,0.000231589
97,174001,0.34929,0.63593,0.28047,0.00448,0.07814,0.95697,0.94985,0.96035,0.94278,0.96311,0.95616,0.96661,0.91016,0.23654,0.5519,0.23968,0.00675,0,0.000223131,0.000223131,0.000223131
98,175472,0.34537,0.62533,0.27867,0.00435,0.07605,0.95706,0.94521,0.95865,0.94177,0.96319,0.95157,0.96481,0.90807,0.22795,0.54869,0.24741,0.00645,0,0.000214972,0.000214972,0.000214972
99,177260,0.33449,0.62635,0.26047,0.00428,0.07261,0.96109,0.94263,0.96131,0.9436,0.96403,0.95033,0.96715,0.91157,0.23384,0.54797,0.24376,0.00664,0,0.000207118,0.000207118,0.000207118
100,178893,0.3344,0.61263,0.26893,0.00425,0.07188,0.94693,0.95143,0.96373,0.94551,0.95551,0.95577,0.96825,0.9127,0.23307,0.54774,0.23898,0.00672,0,0.000199574,0.000199574,0.000199574
101,180499,0.33665,0.60559,0.26864,0.00428,0.07119,0.95742,0.94684,0.9659,0.94812,0.96404,0.95354,0.97032,0.91462,0.23432,0.54942,0.24056,0.00667,0,0.000192346,0.000192346,0.000192346
102,182127,0.33659,0.62082,0.2717,0.00438,0.07498,0.95848,0.94487,0.96069,0.94381,0.96501,0.9516,0.96765,0.91301,0.23045,0.55055,0.23349,0.00655,0,0.000185439,0.000185439,0.000185439
103,183763,0.33457,0.61144,0.26682,0.00424,0.07432,0.95836,0.94619,0.96152,0.94458,0.96445,0.95241,0.96697,0.91358,0.22925,0.55365,0.23151,0.00655,0,0.000178856,0.000178856,0.000178856
104,185411,0.33104,0.61144,0.25774,0.00427,0.0712,0.95181,0.95371,0.96121,0.94348,0.95823,0.95944,0.96755,0.91319,0.2286,0.54648,0.23874,0.00647,0,0.000172604,0.000172604,0.000172604
105,187040,0.32941,0.61082,0.26192,0.00419,0.0699,0.96098,0.94249,0.96377,0.94511,0.96737,0.94961,0.96969,0.91556,0.23293,0.54893,0.24624,0.00668,0,0.000166685,0.000166685,0.000166685
106,188664,0.3344,0.61334,0.2586,0.00426,0.07113,0.95389,0.95175,0.96549,0.94829,0.9606,0.95765,0.97107,0.91628,0.22667,0.55057,0.24533,0.00645,0,0.000161105,0.000161105,0.000161105
107,190276,0.32088,0.59617,0.24961,0.00409,0.06742,0.96153,0.94557,0.96681,0.95115,0.96772,0.95197,0.97155,0.91744,0.22634,0.55131,0.23222,0.00647,0,0.000155867,0.000155867,0.000155867
108,191812,0.32521,0.58749,0.2489,0.00406,0.0696,0.94691,0.9556,0.96485,0.94887,0.95286,0.96175,0.96883,0.91532,0.2272,0.54959,0.23368,0.0065,0,0.000150974,0.000150974,0.000150974
109,193505,0.32777,0.5984,0.25602,0.00417,0.06813,0.95662,0.94198,0.96584,0.94861,0.96317,0.94866,0.96962,0.91544,0.23023,0.54772,0.23491,0.00651,0,0.000146429,0.000146429,0.000146429
110,195149,0.32553,0.6055,0.25627,0.00415,0.07066,0.95886,0.94545,0.96474,0.94715,0.96503,0.95204,0.96943,0.91532,0.22578,0.55134,0.23803,0.0064,0,0.000142237,0.000142237,0.000142237
111,196989,0.21881,0.41452,0.11118,0.00446,0.01319,0.95601,0.9473,0.96257,0.94394,0.96251,0.95413,0.96715,0.91104,0.23365,0.56989,0.2501,0.00664,0,0.0001384,0.0001384,0.0001384
112,198747,0.21395,0.40622,0.10593,0.00437,0.00915,0.95561,0.94837,0.96124,0.94119,0.96205,0.95509,0.96691,0.90785,0.23784,0.57366,0.25299,0.00677,0,0.00013492,0.00013492,0.00013492
113,200606,0.20539,0.40414,0.09894,0.00415,0.00807,0.95492,0.94966,0.96084,0.94031,0.96154,0.95628,0.96772,0.90966,0.23512,0.5721,0.25038,0.00676,0,0.0001318,0.0001318,0.0001318
114,202226,0.20669,0.40066,0.09967,0.00412,0.00844,0.96156,0.94735,0.96265,0.94286,0.96647,0.95346,0.96851,0.91215,0.23273,0.57017,0.24667,0.00666,0,0.000129042,0.000129042,0.000129042
115,204052,0.20766,0.40154,0.09878,0.00423,0.00829,0.95722,0.95238,0.96189,0.94248,0.96235,0.95895,0.96745,0.91136,0.23246,0.5689,0.24147,0.00666,0,0.000126648,0.000126648,0.000126648
116,205667,0.20075,0.39972,0.10019,0.00405,0.00869,0.96188,0.94185,0.96198,0.94392,0.96721,0.94795,0.96709,0.91129,0.23173,0.56972,0.24658,0.00666,0,0.00012462,0.00012462,0.00012462
117,207470,0.20266,0.39877,0.09849,0.00409,0.00843,0.96301,0.93804,0.96296,0.9448,0.96691,0.94591,0.96858,0.91243,0.2325,0.56945,0.24435,0.00669,0,0.000122958,0.000122958,0.000122958
118,209106,0.19955,0.39464,0.09965,0.00396,0.00836,0.96362,0.94407,0.96421,0.94611,0.96778,0.94855,0.9693,0.91488,0.23154,0.57268,0.24461,0.00662,0,0.000121665,0.000121665,0.000121665
119,210925,0.19795,0.39573,0.09377,0.0039,0.00853,0.96436,0.94492,0.96411,0.94605,0.97031,0.95099,0.96971,0.91506,0.22961,0.57204,0.2408,0.00655,0,0.00012074,0.00012074,0.00012074
120,212599,0.19925,0.39671,0.09687,0.0039,0.00766,0.963,0.94432,0.96579,0.94773,0.96913,0.95023,0.97122,0.91671,0.22918,0.57036,0.24509,0.00654,0,0.000120185,0.000120185,0.000120185
