epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
35,61164.1,0.48613,0.7788,0.51284,0.00677,0.15504,0.93596,0.93609,0.96248,0.93007,0.9428,0.94834,0.96916,0.89855,0.30652,0.52689,0.28992,0.00922,0,0.000999833,0.000999833,0.000999833
36,62863.9,0.47576,0.75611,0.46531,0.00657,0.14505,0.944,0.94533,0.97103,0.94374,0.95162,0.95057,0.97553,0.90672,0.30407,0.53141,0.27334,0.0089,0,0.000988731,0.000988731,0.000988731
37,64705.7,0.47216,0.75987,0.46394,0.00657,0.14283,0.9373,0.93666,0.96419,0.93778,0.94258,0.94354,0.96954,0.90262,0.29679,0.51289,0.28214,0.00896,0,0.000977404,0.000977404,0.000977404
38,66483.8,0.4621,0.75511,0.44518,0.00644,0.14202,0.95074,0.95168,0.96654,0.93935,0.95565,0.95664,0.97174,0.90227,0.28479,0.53052,0.26112,0.0086,0,0.000965859,0.000965859,0.000965859
39,68344.8,0.46103,0.75348,0.46433,0.00647,0.1398,0.95434,0.94173,0.96773,0.93929,0.9628,0.94689,0.97142,0.90122,0.28558,0.51148,0.25451,0.00841,0,0.000954105,0.000954105,0.000954105
40,70068.7,0.46267,0.7455,0.45162,0.00654,0.13464,0.95954,0.93508,0.96734,0.93816,0.96716,0.94264,0.97416,0.90539,0.31165,0.51861,0.26466,0.00928,0,0.000942149,0.000942149,0.000942149
41,71702.5,0.45159,0.7476,0.45169,0.00636,0.13446,0.94597,0.94856,0.96863,0.93791,0.94911,0.95196,0.97335,0.89857,0.29587,0.51981,0.26947,0.00866,0,0.00093,0.00093,0.00093
42,73370.6,0.4543,0.74922,0.44103,0.0063,0.13837,0.9523,0.94471,0.97171,0.94188,0.95709,0.95024,0.97493,0.9111,0.30785,0.51225,0.27983,0.00933,0,0.000917666,0.000917666,0.000917666
43,74897.4,0.45666,0.74195,0.44703,0.00641,0.13611,0.95288,0.94315,0.96846,0.94097,0.95811,0.94779,0.97256,0.90503,0.30107,0.52478,0.26381,0.00893,0,0.000905155,0.000905155,0.000905155
44,76524.7,0.45104,0.75782,0.44713,0.00622,0.13737,0.94495,0.94128,0.96502,0.93689,0.95245,0.94825,0.9712,0.90504,0.28589,0.51747,0.27781,0.00849,0,0.000892476,0.000892476,0.000892476
45,77956.5,0.4488,0.7389,0.43253,0.00621,0.12976,0.95567,0.93559,0.96522,0.94137,0.96199,0.94081,0.97144,0.90527,0.27942,0.51094,0.27673,0.00835,0,0.000879638,0.000879638,0.000879638
46,79523.4,0.44286,0.72753,0.42619,0.00607,0.13338,0.95033,0.94675,0.95775,0.9321,0.95708,0.95332,0.96541,0.90146,0.27351,0.50319,0.26471,0.00797,0,0.000866649,0.000866649,0.000866649
47,81032.4,0.43443,0.72614,0.41241,0.00601,0.12699,0.94647,0.94043,0.95622,0.9316,0.95383,0.94712,0.96249,0.89442,0.27082,0.50305,0.26279,0.00804,0,0.000853519,0.000853519,0.000853519
48,82490.9,0.43383,0.72326,0.41748,0.00595,0.12405,0.93994,0.95191,0.97083,0.94866,0.94283,0.95629,0.97416,0.90955,0.26311,0.50193,0.24708,0.00753,0,0.000840256,0.000840256,0.000840256
49,84021.1,0.44452,0.74941,0.42464,0.00627,0.12901,0.96201,0.95061,0.97174,0.94907,0.96794,0.95162,0.97502,0.91041,0.26393,0.50067,0.24177,0.00753,0,0.000826869,0.000826869,0.000826869
50,85516,0.42877,0.73162,0.4059,0.00591,0.12157,0.95302,0.95174,0.96994,0.94801,0.9574,0.9561,0.97353,0.91573,0.26442,0.50301,0.23602,0.00758,0,0.000813368,0.000813368,0.000813368
51,87185.8,0.435,0.73254,0.4099,0.00601,0.12465,0.9576,0.94225,0.96696,0.94054,0.95042,0.96188,0.97171,0.90778,0.27007,0.49666,0.26339,0.00794,0,0.000799762,0.000799762,0.000799762
52,88710,0.42583,0.72492,0.40223,0.00583,0.11558,0.94555,0.96116,0.96575,0.93992,0.95063,0.96628,0.97075,0.91062,0.27666,0.49191,0.25145,0.0082,0,0.00078606,0.00078606,0.00078606
53,90403.6,0.41703,0.69089,0.37583,0.00565,0.10908,0.95909,0.94462,0.97373,0.9549,0.96379,0.94982,0.97852,0.9213,0.26228,0.48377,0.2407,0.00769,0,0.000772272,0.000772272,0.000772272
54,91798.6,0.42167,0.70153,0.38007,0.00571,0.11428,0.95425,0.95937,0.97233,0.95006,0.95942,0.96492,0.97762,0.91686,0.26354,0.49623,0.2393,0.0078,0,0.000758407,0.000758407,0.000758407
55,93483.8,0.40918,0.68205,0.37914,0.00564,0.11158,0.96618,0.95266,0.97265,0.94969,0.97195,0.95855,0.97711,0.91455,0.26072,0.49452,0.2445,0.00754,0,0.000744475,0.000744475,0.000744475
56,94886.7,0.41913,0.71711,0.38317,0.00572,0.11339,0.9555,0.94987,0.96712,0.94725,0.96286,0.95716,0.97334,0.91473,0.25723,0.4904,0.2508,0.00762,0,0.000730484,0.000730484,0.000730484
57,96485.6,0.40723,0.67823,0.37343,0.00549,0.10999,0.94677,0.9559,0.96771,0.94888,0.9517,0.96071,0.97273,0.91235,0.25103,0.4915,0.24686,0.00738,0,0.000716445,0.000716445,0.000716445
58,98008.5,0.40261,0.69984,0.36888,0.00545,0.10941,0.94598,0.95308,0.97233,0.95272,0.95106,0.95843,0.9782,0.92019,0.24899,0.48152,0.23754,0.0072,0,0.000702368,0.000702368,0.000702368
59,99490.8,0.40595,0.69746,0.37449,0.00548,0.11247,0.96022,0.95696,0.97191,0.952,0.96505,0.96174,0.97683,0.91993,0.25381,0.48215,0.229,0.00737,0,0.000688261,0.000688261,0.000688261
60,100970,0.40496,0.70016,0.36644,0.00548,0.11071,0.95641,0.95447,0.97169,0.95026,0.96133,0.96186,0.97668,0.91482,0.247,0.4851,0.23742,0.00715,0,0.000674136,0.000674136,0.000674136
61,102605,0.40465,0.71091,0.36966,0.00545,0.10978,0.96071,0.95891,0.97035,0.94794,0.9661,0.96383,0.97558,0.91867,0.25411,0.48526,0.24131,0.00752,0,0.00066,0.00066,0.00066
62,104184,0.39127,0.66026,0.34481,0.00539,0.10224,0.96306,0.95393,0.9705,0.94869,0.96942,0.96018,0.97508,0.91627,0.2616,0.48703,0.24016,0.00777,0,0.000645864,0.000645864,0.000645864
63,105696,0.39862,0.67118,0.3512,0.00531,0.10235,0.94894,0.9486,0.96772,0.94728,0.9571,0.95411,0.97451,0.91768,0.25809,0.49105,0.23623,0.00756,0,0.000631739,0.000631739,0.000631739
64,107140,0.39986,0.70596,0.35562,0.00547,0.11165,0.96023,0.95218,0.97164,0.95395,0.96682,0.95884,0.97713,0.92259,0.25164,0.49244,0.23233,0.00743,0,0.000617632,0.000617632,0.000617632
65,108809,0.39419,0.67536,0.33865,0.00535,0.10263,0.94239,0.95241,0.96896,0.94788,0.94831,0.95908,0.976,0.91946,0.24691,0.48614,0.2562,0.00708,0,0.000603555,0.000603555,0.000603555
66,110378,0.37998,0.66112,0.33448,0.00512,0.09696,0.96288,0.95234,0.96941,0.95049,0.96821,0.95752,0.97567,0.91888,0.24342,0.50112,0.24159,0.00693,0,0.000589516,0.000589516,0.000589516
67,111976,0.38404,0.6396,0.32277,0.0051,0.09175,0.96565,0.95982,0.96899,0.94754,0.97035,0.96469,0.97466,0.91545,0.24879,0.49098,0.24333,0.00721,0,0.000575525,0.000575525,0.000575525
68,113472,0.38877,0.67016,0.34248,0.00519,0.09955,0.96639,0.94564,0.97255,0.95036,0.97376,0.95258,0.9782,0.92122,0.25604,0.5002,0.24486,0.00753,0,0.000561593,0.000561593,0.000561593
69,115062,0.37957,0.65131,0.32597,0.00507,0.09564,0.95882,0.95495,0.9708,0.94833,0.96521,0.96145,0.97692,0.92069,0.25372,0.48508,0.2443,0.00748,0,0.000547728,0.000547728,0.000547728
70,116505,0.37759,0.65221,0.33463,0.005,0.09614,0.95573,0.94699,0.96946,0.94903,0.95999,0.95319,0.97537,0.91524,0.23777,0.48405,0.24076,0.00689,0,0.00053394,0.00053394,0.00053394
71,118140,0.37658,0.63729,0.31354,0.00498,0.0901,0.95549,0.95811,0.96905,0.94982,0.96347,0.96116,0.97571,0.92015,0.24618,0.48243,0.23452,0.00717,0,0.000520238,0.000520238,0.000520238
72,119740,0.37667,0.63758,0.3304,0.00497,0.09044,0.94612,0.96167,0.97053,0.95087,0.9529,0.96876,0.97723,0.92246,0.24546,0.48842,0.2345,0.00702,0,0.000506632,0.000506632,0.000506632
73,121368,0.37354,0.64949,0.32519,0.00498,0.09241,0.95306,0.9603,0.97056,0.95391,0.95936,0.967,0.9759,0.92149,0.23987,0.47918,0.23468,0.007,0,0.000493131,0.000493131,0.000493131
74,122921,0.37137,0.63453,0.31024,0.00488,0.08823,0.95524,0.94954,0.97047,0.95363,0.95985,0.95509,0.97558,0.92099,0.22981,0.48236,0.25063,0.00666,0,0.000479744,0.000479744,0.000479744
75,124412,0.36919,0.6464,0.30882,0.00482,0.08879,0.95949,0.96016,0.97172,0.95301,0.96466,0.96529,0.97756,0.92325,0.22915,0.48586,0.21705,0.00656,0,0.000466481,0.000466481,0.000466481
76,125944,0.37243,0.64292,0.30288,0.00496,0.0879,0.96113,0.95966,0.96894,0.95121,0.96801,0.96587,0.97473,0.9201,0.2293,0.47907,0.23952,0.00663,0,0.000453351,0.000453351,0.000453351
77,127583,0.36431,0.63665,0.30856,0.00484,0.08848,0.96172,0.9593,0.96931,0.9514,0.96888,0.96664,0.97505,0.92092,0.23642,0.48238,0.23755,0.0068,0,0.000440362,0.000440362,0.000440362
78,129064,0.35079,0.61838,0.29752,0.00474,0.0899,0.96557,0.9564,0.97301,0.9557,0.97133,0.96346,0.97733,0.92311,0.23548,0.4822,0.22991,0.00674,0,0.000427524,0.000427524,0.000427524
79,130695,0.36251,0.642,0.30401,0.00473,0.08731,0.96103,0.95928,0.97158,0.95531,0.96546,0.96578,0.97769,0.9241,0.23036,0.48108,0.23453,0.00658,0,0.000414845,0.000414845,0.000414845
80,132249,0.36099,0.6357,0.3006,0.00477,0.08305,0.96246,0.9624,0.9705,0.95274,0.96753,0.96798,0.97538,0.92197,0.23157,0.48167,0.22564,0.00658,0,0.000402334,0.000402334,0.000402334
81,134028,0.36294,0.64128,0.3078,0.00474,0.08648,0.949,0.96323,0.96946,0.95206,0.95456,0.96792,0.97553,0.92141,0.23772,0.4949,0.22548,0.00689,0,0.00039,0.00039,0.00039
82,135500,0.35277,0.62471,0.29386,0.00465,0.08619,0.95355,0.96894,0.97127,0.95452,0.95875,0.9744,0.97598,0.92094,0.23116,0.48767,0.22769,0.00664,0,0.000377851,0.000377851,0.000377851
83,137218,0.35352,0.64131,0.30115,0.00464,0.08744,0.95474,0.95759,0.96871,0.9516,0.95849,0.9638,0.97501,0.91932,0.23185,0.48925,0.219,0.00662,0,0.000365895,0.000365895,0.000365895
84,138748,0.34365,0.61378,0.28506,0.00455,0.07976,0.95784,0.96051,0.97161,0.95413,0.96501,0.96782,0.97728,0.92427,0.23712,0.48175,0.22574,0.00687,0,0.000354141,0.000354141,0.000354141
85,140541,0.34366,0.61887,0.28491,0.00446,0.07939,0.96819,0.94489,0.97031,0.95455,0.97375,0.95079,0.97632,0.92353,0.22661,0.48062,0.22557,0.00642,0,0.000342596,0.000342596,0.000342596
86,142143,0.34721,0.62434,0.29001,0.00456,0.08075,0.96409,0.95613,0.96905,0.95258,0.97067,0.9632,0.97694,0.92467,0.2263,0.48088,0.22883,0.00651,0,0.000331269,0.000331269,0.000331269
87,143829,0.34778,0.61385,0.2851,0.00455,0.08077,0.9654,0.95964,0.97006,0.95289,0.97112,0.96508,0.97706,0.92658,0.22723,0.47809,0.24001,0.0066,0,0.000320167,0.000320167,0.000320167
88,145586,0.33659,0.59686,0.27139,0.00438,0.07708,0.95316,0.95612,0.9706,0.95521,0.96007,0.96293,0.97736,0.92477,0.22782,0.47995,0.23253,0.00661,0,0.000309298,0.000309298,0.000309298
89,147289,0.33641,0.60829,0.27072,0.0044,0.07608,0.95802,0.96571,0.97175,0.95593,0.9651,0.97144,0.97842,0.92784,0.23536,0.4796,0.21986,0.00689,0,0.000298669,0.000298669,0.000298669
90,148870,0.34174,0.62099,0.27173,0.00449,0.07789,0.96444,0.95316,0.96992,0.95336,0.96979,0.95924,0.97762,0.92482,0.23035,0.47905,0.23063,0.00667,0,0.000288289,0.000288289,0.000288289
91,150520,0.33698,0.59508,0.26547,0.0044,0.07533,0.96146,0.95983,0.97142,0.95447,0.96507,0.96982,0.97791,0.92483,0.22212,0.48009,0.24174,0.00641,0,0.000278162,0.000278162,0.000278162
92,152101,0.33812,0.61207,0.27447,0.0044,0.0782,0.9626,0.96265,0.97151,0.95557,0.9678,0.96783,0.97764,0.92738,0.22982,0.47824,0.22089,0.00663,0,0.000268298,0.000268298,0.000268298
93,153770,0.33198,0.58965,0.26788,0.00426,0.07416,0.96262,0.9622,0.97169,0.9555,0.97045,0.96813,0.97691,0.92455,0.23019,0.48762,0.23043,0.00666,0,0.000258702,0.000258702,0.000258702
94,155492,0.33324,0.5963,0.26027,0.00431,0.07094,0.96144,0.96239,0.97149,0.95552,0.96445,0.96792,0.97726,0.92294,0.22008,0.48156,0.22471,0.00625,0,0.000249381,0.000249381,0.000249381
95,157090,0.32629,0.59715,0.26449,0.00425,0.0725,0.96173,0.96009,0.97044,0.95487,0.96773,0.96663,0.97739,0.92612,0.2242,0.48535,0.22973,0.00637,0,0.000240341,0.000240341,0.000240341
96,158650,0.33118,0.6107,0.26415,0.00426,0.07435,0.96387,0.95995,0.97354,0.95808,0.9676,0.96363,0.97947,0.92849,0.21817,0.48747,0.2324,0.00625,0,0.000231589,0.000231589,0.000231589
97,160323,0.32535,0.57825,0.25457,0.0042,0.07103,0.96465,0.95381,0.97205,0.95691,0.96987,0.96019,0.97801,0.92777,0.21845,0.48597,0.22532,0.00622,0,0.000223131,0.000223131,0.000223131
98,161962,0.32135,0.57598,0.25436,0.00415,0.07095,0.96867,0.96143,0.97181,0.95647,0.97349,0.96651,0.97762,0.92671,0.21919,0.4833,0.22667,0.00623,0,0.000214972,0.000214972,0.000214972
99,163547,0.33064,0.59359,0.25688,0.00423,0.07247,0.96875,0.95695,0.96992,0.95442,0.97316,0.96277,0.97521,0.92562,0.22471,0.47659,0.22865,0.00647,0,0.000207118,0.000207118,0.000207118
100,165143,0.32338,0.58955,0.24999,0.00412,0.06867,0.96664,0.96284,0.97193,0.95652,0.97182,0.968,0.97788,0.92824,0.22113,0.476,0.22748,0.00633,0,0.000199574,0.000199574,0.000199574
101,166833,0.32455,0.59386,0.25556,0.00417,0.06976,0.96488,0.96605,0.97432,0.95892,0.97026,0.97158,0.98043,0.93055,0.21839,0.47525,0.23358,0.00626,0,0.000192346,0.000192346,0.000192346
102,168439,0.32296,0.58915,0.25364,0.0042,0.06919,0.96776,0.95672,0.97502,0.95962,0.96685,0.96966,0.98087,0.93059,0.22113,0.47595,0.23417,0.00636,0,0.000185439,0.000185439,0.000185439
103,170141,0.32524,0.58352,0.24613,0.00415,0.06611,0.96306,0.96457,0.97566,0.96053,0.96831,0.96924,0.98078,0.9288,0.22355,0.47861,0.23093,0.00646,0,0.000178856,0.000178856,0.000178856
104,171737,0.32196,0.58598,0.2437,0.00404,0.06707,0.96847,0.9609,0.97032,0.95547,0.97308,0.96711,0.9758,0.92422,0.21975,0.47865,0.23134,0.00632,0,0.000172604,0.000172604,0.000172604
105,173405,0.31871,0.58172,0.24524,0.00406,0.06758,0.95906,0.96267,0.97023,0.95596,0.96545,0.96951,0.97617,0.92571,0.2167,0.47559,0.22995,0.00619,0,0.000166685,0.000166685,0.000166685
106,174923,0.315,0.57448,0.24295,0.00403,0.06811,0.96721,0.96411,0.97271,0.95787,0.97156,0.97012,0.97833,0.92812,0.21784,0.4754,0.23198,0.00625,0,0.000161105,0.000161105,0.000161105
107,176564,0.31892,0.58026,0.24778,0.00408,0.06909,0.95851,0.96348,0.97281,0.95749,0.96519,0.9696,0.97918,0.92933,0.21807,0.47685,0.23596,0.00622,0,0.000155867,0.000155867,0.000155867
108,178138,0.31687,0.57074,0.23536,0.00411,0.06381,0.97078,0.95615,0.97342,0.95818,0.97029,0.96754,0.97991,0.93035,0.21873,0.48231,0.23181,0.00621,0,0.000150974,0.000150974,0.000150974
109,179709,0.31663,0.58032,0.24229,0.00403,0.06813,0.96283,0.96131,0.97384,0.95808,0.96856,0.96761,0.97957,0.92984,0.22177,0.48203,0.22387,0.00632,0,0.000146429,0.000146429,0.000146429
110,181291,0.31206,0.57195,0.24502,0.00394,0.06555,0.96734,0.9588,0.97208,0.95753,0.97159,0.96752,0.97707,0.92785,0.21856,0.47973,0.22945,0.00618,0,0.000142237,0.000142237,0.000142237
111,183036,0.21214,0.39794,0.10663,0.00444,0.01275,0.96231,0.9553,0.96986,0.95289,0.96909,0.96247,0.97638,0.92304,0.22371,0.49348,0.24489,0.00638,0,0.0001384,0.0001384,0.0001384
112,184817,0.19754,0.38717,0.09245,0.00406,0.00831,0.9578,0.95612,0.97196,0.95402,0.96469,0.96439,0.97822,0.92452,0.22725,0.49405,0.25535,0.00661,0,0.00013492,0.00013492,0.00013492
113,186598,0.20054,0.38427,0.09008,0.00416,0.00863,0.96542,0.95632,0.96894,0.95116,0.97245,0.96386,0.97658,0.9223,0.22714,0.49666,0.25482,0.00657,0,0.0001318,0.0001318,0.0001318
114,188293,0.19582,0.38483,0.09244,0.00399,0.00745,0.96676,0.95685,0.96943,0.95056,0.9715,0.96411,0.97495,0.92088,0.22628,0.49406,0.25145,0.00651,0,0.000129042,0.000129042,0.000129042
115,189957,0.19339,0.37867,0.08961,0.00394,0.00762,0.96886,0.96057,0.96864,0.95023,0.96947,0.97002,0.97636,0.92175,0.22548,0.49026,0.25416,0.00648,0,0.000126648,0.000126648,0.000126648
116,191677,0.19567,0.37953,0.09157,0.00395,0.0076,0.96658,0.95677,0.97008,0.95249,0.97376,0.96398,0.97764,0.92331,0.22169,0.49039,0.25569,0.00629,0,0.00012462,0.00012462,0.00012462
117,193353,0.1918,0.38009,0.0889,0.00389,0.00788,0.96443,0.95916,0.96801,0.95044,0.97096,0.96582,0.97612,0.9214,0.22045,0.49066,0.2598,0.00627,0,0.000122958,0.000122958,0.000122958
