epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
11,23968.6,0.69861,1.07618,0.77505,0.00923,0.26664,0.82604,0.86108,0.89314,0.77108,0.82796,0.86542,0.90358,0.74223,0.57671,0.89258,0.58616,0.01492,0,0.0011816,0.0011816,0.0011816
12,25846.5,0.66808,1.02808,0.76409,0.0087,0.24708,0.87873,0.85154,0.91979,0.79861,0.88021,0.84912,0.9118,0.74923,0.55823,0.95061,0.5132,0.01452,0,0.00117776,0.00117776,0.00117776
13,27984.5,0.66868,1.06128,0.77011,0.00873,0.25233,0.87132,0.87463,0.91754,0.80438,0.87791,0.88536,0.92494,0.76845,0.55041,0.83825,0.47064,0.01439,0,0.00117357,0.00117357,0.00117357
14,30132.6,0.65975,1.02635,0.70894,0.00867,0.23153,0.88584,0.88106,0.90768,0.79108,0.89143,0.88444,0.91613,0.75549,0.5786,0.90167,0.48431,0.01493,0,0.00116903,0.00116903,0.00116903
15,32469.7,0.65794,1.02187,0.69661,0.00854,0.22211,0.84524,0.80509,0.87146,0.75237,0.8449,0.79847,0.86901,0.70157,0.57798,1.02806,0.70159,0.01468,0,0.00116413,0.00116413,0.00116413
16,34666,0.6534,1.03457,0.6874,0.00862,0.22266,0.8964,0.89596,0.92976,0.82903,0.8995,0.89909,0.93015,0.79159,0.53367,0.84948,0.41656,0.01357,0,0.00115889,0.00115889,0.00115889
17,37010.7,0.64273,1.01391,0.66374,0.00844,0.20891,0.91698,0.87238,0.93374,0.82344,0.9215,0.86837,0.93218,0.78933,0.54028,0.83834,0.45105,0.01367,0,0.00115331,0.00115331,0.00115331
18,39115.9,0.62945,0.99675,0.65344,0.00814,0.20161,0.89682,0.90106,0.9325,0.81297,0.91114,0.89633,0.93833,0.78855,0.5475,0.84415,0.45689,0.01408,0,0.0011474,0.0011474,0.0011474
19,41543.7,0.63056,0.99702,0.64684,0.00811,0.20351,0.89777,0.89423,0.92194,0.81563,0.90232,0.89857,0.92858,0.77865,0.52472,0.82866,0.42293,0.01328,0,0.00114114,0.00114114,0.00114114
20,43834.5,0.6212,1.00322,0.6718,0.00796,0.20455,0.9187,0.8991,0.93741,0.82324,0.92251,0.90166,0.94086,0.80062,0.53249,0.81648,0.42861,0.01359,0,0.00113456,0.00113456,0.00113456
21,46079.7,0.61593,0.98718,0.63809,0.00793,0.1937,0.93716,0.89646,0.94254,0.8367,0.92936,0.906,0.93971,0.78805,0.5289,0.80863,0.40261,0.01365,0,0.00112765,0.00112765,0.00112765
22,48119,0.60025,0.95683,0.62207,0.00767,0.19107,0.89687,0.90658,0.93613,0.82862,0.89434,0.90593,0.93655,0.7984,0.53343,0.8367,0.41618,0.01352,0,0.00112043,0.00112043,0.00112043
23,50455,0.60032,0.96621,0.61271,0.00768,0.18077,0.88883,0.89849,0.92881,0.82786,0.89153,0.89669,0.92547,0.78749,0.51439,0.8148,0.40736,0.01317,0,0.00111288,0.00111288,0.00111288
24,52619,0.59175,0.94368,0.59703,0.00763,0.18088,0.92935,0.91814,0.94009,0.84102,0.92847,0.91831,0.94171,0.80774,0.51884,0.81041,0.39364,0.01311,0,0.00110503,0.00110503,0.00110503
25,54974.7,0.58733,0.94316,0.58898,0.00743,0.17662,0.89985,0.88069,0.92414,0.82641,0.90455,0.87574,0.92512,0.78131,0.51269,0.80694,0.42762,0.01299,0,0.00109687,0.00109687,0.00109687
26,57071,0.58775,0.954,0.59357,0.00744,0.1773,0.92011,0.91182,0.94161,0.84842,0.922,0.91341,0.93966,0.80061,0.48805,0.80979,0.39651,0.01199,0,0.00108841,0.00108841,0.00108841
27,59244.5,0.57863,0.92571,0.57306,0.00735,0.17317,0.92871,0.9085,0.94652,0.85265,0.92375,0.90527,0.94108,0.80615,0.47961,0.79325,0.36085,0.01197,0,0.00107966,0.00107966,0.00107966
28,61674.5,0.57301,0.93019,0.56166,0.00728,0.16796,0.92305,0.9168,0.94488,0.851,0.91823,0.91383,0.94141,0.80774,0.48766,0.79164,0.36182,0.012,0,0.00107062,0.00107062,0.00107062
29,63935.4,0.57852,0.93676,0.56605,0.00727,0.17031,0.93169,0.90182,0.94357,0.85425,0.93589,0.90442,0.94564,0.81148,0.48714,0.80793,0.39629,0.01214,0,0.0010613,0.0010613,0.0010613
30,65981.2,0.57058,0.91934,0.56613,0.00716,0.16139,0.92506,0.91619,0.94922,0.85857,0.93998,0.9032,0.95048,0.81115,0.48747,0.80236,0.39385,0.01184,0,0.0010517,0.0010517,0.0010517
31,68009.2,0.57515,0.91548,0.54085,0.00707,0.15723,0.91685,0.89891,0.93348,0.84522,0.91587,0.89779,0.93666,0.80602,0.50327,0.81606,0.40229,0.01298,0,0.00104184,0.00104184,0.00104184
32,69988.1,0.56065,0.89765,0.54174,0.00697,0.16284,0.92593,0.89601,0.93566,0.84433,0.9255,0.89264,0.93164,0.80563,0.49391,0.80508,0.39154,0.012,0,0.00103171,0.00103171,0.00103171
33,72007.8,0.55338,0.90083,0.53301,0.00692,0.15421,0.92282,0.90659,0.94303,0.85743,0.92879,0.90988,0.94139,0.8074,0.45933,0.80576,0.36399,0.01122,0,0.00102133,0.00102133,0.00102133
34,73942,0.55655,0.90759,0.52725,0.00682,0.15018,0.93436,0.89864,0.93967,0.85745,0.93209,0.89587,0.93823,0.81046,0.47098,0.81101,0.37777,0.01161,0,0.0010107,0.0010107,0.0010107
35,75985.7,0.54782,0.89697,0.52302,0.00687,0.1531,0.90685,0.9178,0.93896,0.85092,0.91057,0.91202,0.93539,0.80947,0.48249,0.81375,0.3722,0.01186,0,0.000999833,0.000999833,0.000999833
36,77997,0.54983,0.90066,0.51693,0.0069,0.14824,0.91216,0.91714,0.94417,0.86676,0.91801,0.92014,0.94724,0.82058,0.47049,0.78918,0.38299,0.01133,0,0.000988731,0.000988731,0.000988731
37,80290.3,0.55112,0.89889,0.51679,0.0068,0.14827,0.94244,0.91091,0.94673,0.85938,0.94017,0.90792,0.9442,0.81593,0.4857,0.79107,0.36163,0.01218,0,0.000977404,0.000977404,0.000977404
38,82571.6,0.53781,0.904,0.50796,0.00675,0.15064,0.92024,0.90972,0.93287,0.85949,0.9199,0.90864,0.93441,0.81219,0.45669,0.78394,0.39165,0.01098,0,0.000965859,0.000965859,0.000965859
39,84726.1,0.54224,0.89707,0.50361,0.0066,0.14849,0.92468,0.9153,0.93794,0.86353,0.9278,0.91562,0.93927,0.81741,0.45288,0.79459,0.36753,0.01084,0,0.000954105,0.000954105,0.000954105
40,86825.8,0.53361,0.87874,0.48667,0.00664,0.14034,0.93724,0.91957,0.94523,0.86307,0.93515,0.92008,0.94129,0.816,0.46123,0.77375,0.37027,0.01106,0,0.000942149,0.000942149,0.000942149
41,89062.5,0.53302,0.88933,0.49065,0.0066,0.14231,0.93858,0.91632,0.94567,0.8662,0.94122,0.91849,0.94321,0.81468,0.45571,0.80551,0.35415,0.01076,0,0.00093,0.00093,0.00093
42,91168.8,0.51686,0.86001,0.47734,0.00631,0.13828,0.93002,0.92055,0.94825,0.86938,0.92253,0.92385,0.9454,0.81799,0.4538,0.796,0.35907,0.01092,0,0.000917666,0.000917666,0.000917666
43,93374.3,0.51541,0.85301,0.46218,0.00634,0.13275,0.92233,0.90404,0.93554,0.86374,0.92411,0.90581,0.93629,0.81589,0.45403,0.77819,0.37246,0.01098,0,0.000905155,0.000905155,0.000905155
44,95669.6,0.52081,0.85976,0.47985,0.00633,0.13713,0.93295,0.91604,0.94487,0.86963,0.94586,0.9116,0.94643,0.81589,0.4578,0.784,0.35861,0.01092,0,0.000892476,0.000892476,0.000892476
45,97752.7,0.51374,0.87137,0.47316,0.00637,0.13519,0.92969,0.92023,0.9444,0.87453,0.93135,0.92273,0.94831,0.82688,0.45261,0.79565,0.35634,0.0107,0,0.000879638,0.000879638,0.000879638
46,99947.4,0.51216,0.86244,0.46852,0.0063,0.13274,0.92931,0.91725,0.94471,0.86683,0.92583,0.91517,0.9427,0.81727,0.4509,0.79981,0.36913,0.01092,0,0.000866649,0.000866649,0.000866649
47,102047,0.50546,0.84026,0.45715,0.00622,0.1308,0.93146,0.91108,0.94374,0.86822,0.93127,0.91005,0.94503,0.82062,0.44466,0.81108,0.3595,0.01039,0,0.000853519,0.000853519,0.000853519
48,104139,0.5127,0.86827,0.45421,0.00631,0.12581,0.93267,0.9141,0.94106,0.86503,0.93506,0.90725,0.94145,0.81566,0.45165,0.78672,0.36845,0.01093,0,0.000840256,0.000840256,0.000840256
49,106234,0.50484,0.84946,0.44631,0.00618,0.12986,0.94148,0.92579,0.9523,0.87972,0.93899,0.92461,0.95075,0.83106,0.43546,0.78007,0.32664,0.01022,0,0.000826869,0.000826869,0.000826869
50,108269,0.50252,0.84707,0.4352,0.00612,0.1247,0.92709,0.9332,0.94677,0.88124,0.93516,0.93246,0.94976,0.83206,0.42975,0.7701,0.33924,0.0102,0,0.000813368,0.000813368,0.000813368
51,110283,0.50065,0.84996,0.44664,0.00605,0.12438,0.94221,0.92613,0.94795,0.87483,0.93124,0.93725,0.94805,0.82631,0.44803,0.77881,0.3513,0.0103,0,0.000799762,0.000799762,0.000799762
52,112269,0.49246,0.8257,0.4337,0.00598,0.1225,0.93346,0.92759,0.94788,0.87556,0.93122,0.92537,0.94643,0.82286,0.42972,0.8058,0.37528,0.01007,0,0.00078606,0.00078606,0.00078606
53,114391,0.48532,0.81692,0.41613,0.00585,0.11669,0.94033,0.91195,0.94396,0.8704,0.94051,0.91264,0.94489,0.82108,0.44476,0.80046,0.36316,0.0106,0,0.000772272,0.000772272,0.000772272
54,116489,0.49222,0.83391,0.42801,0.00603,0.12044,0.93349,0.93282,0.95258,0.878,0.94186,0.92963,0.95204,0.82936,0.44978,0.79507,0.32915,0.01097,0,0.000758407,0.000758407,0.000758407
55,118616,0.48197,0.82152,0.41946,0.00585,0.11972,0.92786,0.93432,0.94695,0.87569,0.92783,0.93482,0.94666,0.82721,0.44116,0.78898,0.33946,0.01021,0,0.000744475,0.000744475,0.000744475
56,120835,0.49329,0.83175,0.42759,0.00594,0.11595,0.93529,0.93339,0.94941,0.87811,0.94156,0.93565,0.95175,0.83237,0.43977,0.79609,0.34163,0.01024,0,0.000730484,0.000730484,0.000730484
57,123028,0.49193,0.82201,0.4121,0.00586,0.11629,0.93714,0.92545,0.94578,0.87787,0.94153,0.92399,0.94567,0.82484,0.43742,0.79458,0.3396,0.01028,0,0.000716445,0.000716445,0.000716445
58,125188,0.47559,0.7934,0.39388,0.00569,0.11155,0.94893,0.92212,0.95378,0.88378,0.95298,0.92659,0.95903,0.83667,0.44255,0.79264,0.3287,0.01039,0,0.000702368,0.000702368,0.000702368
59,127419,0.47341,0.80234,0.39763,0.00564,0.10905,0.92769,0.93308,0.94731,0.88065,0.93609,0.92089,0.94838,0.8333,0.43643,0.80146,0.34164,0.01001,0,0.000688261,0.000688261,0.000688261
60,129606,0.47017,0.79311,0.40281,0.0056,0.11164,0.93737,0.9372,0.95042,0.88258,0.94183,0.94328,0.95418,0.83045,0.43815,0.80313,0.33881,0.01006,0,0.000674136,0.000674136,0.000674136
61,131763,0.46413,0.79953,0.39219,0.00554,0.1084,0.93778,0.91705,0.94516,0.87338,0.93598,0.91613,0.94337,0.82571,0.43614,0.80135,0.3662,0.01003,0,0.00066,0.00066,0.00066
62,133918,0.46871,0.79242,0.38731,0.00559,0.10809,0.93319,0.92533,0.94363,0.87721,0.93516,0.92547,0.94591,0.83064,0.4419,0.80918,0.35574,0.01033,0,0.000645864,0.000645864,0.000645864
63,136089,0.46502,0.79074,0.38709,0.00553,0.10747,0.93144,0.93228,0.94728,0.8788,0.93361,0.92757,0.94605,0.82974,0.42993,0.79411,0.35613,0.00992,0,0.000631739,0.000631739,0.000631739
64,138168,0.46292,0.7809,0.39138,0.00546,0.10541,0.93827,0.92374,0.94498,0.87604,0.94366,0.92828,0.94845,0.82919,0.43015,0.80319,0.35812,0.00991,0,0.000617632,0.000617632,0.000617632
65,140332,0.46264,0.7881,0.3821,0.0055,0.10236,0.94289,0.92113,0.9533,0.87809,0.94093,0.91905,0.9479,0.82758,0.43391,0.83122,0.36405,0.01009,0,0.000603555,0.000603555,0.000603555
66,142462,0.45976,0.78709,0.38634,0.00547,0.10493,0.92831,0.93765,0.94874,0.87304,0.92818,0.93958,0.94724,0.82264,0.43256,0.81794,0.35534,0.01001,0,0.000589516,0.000589516,0.000589516
67,144698,0.45795,0.77976,0.37974,0.00546,0.10486,0.94629,0.92874,0.94695,0.87997,0.95438,0.92957,0.95102,0.83183,0.43395,0.81271,0.36029,0.01005,0,0.000575525,0.000575525,0.000575525
68,146930,0.45531,0.79453,0.38167,0.00539,0.103,0.94964,0.93197,0.95013,0.88393,0.95034,0.93523,0.95098,0.83366,0.42228,0.80906,0.34235,0.0099,0,0.000561593,0.000561593,0.000561593
69,149143,0.45246,0.77417,0.37689,0.00541,0.10318,0.93393,0.92542,0.94515,0.88028,0.94143,0.92472,0.9491,0.83122,0.42293,0.80594,0.35992,0.0098,0,0.000547728,0.000547728,0.000547728
70,151257,0.4512,0.759,0.37069,0.00529,0.10093,0.92858,0.938,0.94373,0.87962,0.93167,0.9381,0.94696,0.83044,0.41894,0.78857,0.35426,0.00962,0,0.00053394,0.00053394,0.00053394
71,153362,0.44912,0.7795,0.36434,0.00525,0.101,0.93953,0.92369,0.94971,0.88453,0.9387,0.92615,0.94939,0.83456,0.42213,0.81214,0.36124,0.00987,0,0.000520238,0.000520238,0.000520238
72,155588,0.44781,0.78372,0.36559,0.00535,0.09793,0.94628,0.93053,0.95117,0.88792,0.94565,0.93021,0.9546,0.83724,0.4244,0.81821,0.35011,0.00974,0,0.000506632,0.000506632,0.000506632
73,157761,0.44106,0.76242,0.35294,0.00523,0.09503,0.94027,0.92126,0.94789,0.88604,0.95007,0.91707,0.95234,0.83933,0.42116,0.80248,0.33965,0.00966,0,0.000493131,0.000493131,0.000493131
74,159887,0.44144,0.77259,0.35361,0.0052,0.09562,0.92276,0.93697,0.94666,0.88612,0.94626,0.91758,0.95064,0.83478,0.41134,0.81263,0.36656,0.00946,0,0.000479744,0.000479744,0.000479744
75,162034,0.43877,0.75476,0.34999,0.00515,0.09296,0.94178,0.93395,0.9482,0.88172,0.94272,0.93686,0.94879,0.83178,0.42049,0.82106,0.34255,0.00968,0,0.000466481,0.000466481,0.000466481
76,164191,0.43644,0.77682,0.34576,0.00516,0.09697,0.91977,0.93078,0.94354,0.88174,0.9229,0.93596,0.94838,0.83321,0.41849,0.80994,0.35508,0.00965,0,0.000453351,0.000453351,0.000453351
77,166403,0.43081,0.7694,0.34156,0.00506,0.09135,0.93305,0.93623,0.94564,0.87726,0.93552,0.93162,0.9429,0.82672,0.4186,0.82788,0.35092,0.00965,0,0.000440362,0.000440362,0.000440362
78,168474,0.4302,0.75275,0.34505,0.00505,0.09402,0.93891,0.93492,0.94696,0.88189,0.938,0.94323,0.95058,0.83192,0.4206,0.80761,0.35034,0.00967,0,0.000427524,0.000427524,0.000427524
79,170727,0.43581,0.74855,0.33524,0.00513,0.09083,0.9388,0.94582,0.95047,0.88542,0.93904,0.94412,0.95082,0.83712,0.41329,0.7961,0.36041,0.00944,0,0.000414845,0.000414845,0.000414845
80,172808,0.43555,0.76724,0.34529,0.00509,0.09263,0.94698,0.93231,0.94933,0.88479,0.95075,0.93151,0.94831,0.83429,0.41958,0.81356,0.34717,0.00972,0,0.000402334,0.000402334,0.000402334
81,174948,0.42286,0.73412,0.32339,0.00482,0.08415,0.93177,0.94425,0.94648,0.88726,0.9341,0.94438,0.94895,0.83537,0.41137,0.78358,0.34014,0.00936,0,0.00039,0.00039,0.00039
82,177111,0.42113,0.74617,0.32592,0.00489,0.08338,0.93694,0.93836,0.95007,0.88941,0.94723,0.93508,0.95314,0.83794,0.42289,0.80649,0.34223,0.00976,0,0.000377851,0.000377851,0.000377851
83,179275,0.41423,0.71938,0.31579,0.00482,0.08244,0.94793,0.93535,0.95422,0.89459,0.94707,0.93731,0.95719,0.84281,0.41067,0.80332,0.34012,0.00942,0,0.000365895,0.000365895,0.000365895
84,181395,0.42288,0.73551,0.32162,0.00486,0.08702,0.93994,0.94216,0.95155,0.89246,0.94002,0.94597,0.95479,0.84207,0.41834,0.81623,0.34214,0.0095,0,0.000354141,0.000354141,0.000354141
85,183508,0.41687,0.72479,0.31774,0.00479,0.0867,0.95562,0.92603,0.95192,0.89131,0.9493,0.93801,0.95272,0.83922,0.41548,0.80448,0.34451,0.00961,0,0.000342596,0.000342596,0.000342596
86,185524,0.41989,0.74202,0.32947,0.00488,0.09122,0.95298,0.92959,0.95458,0.89174,0.95514,0.92971,0.95444,0.83947,0.42271,0.81583,0.33052,0.00963,0,0.000331269,0.000331269,0.000331269
87,187519,0.40683,0.7047,0.3065,0.00472,0.0812,0.94296,0.93392,0.94971,0.89004,0.94319,0.93436,0.94917,0.83905,0.41505,0.81168,0.34811,0.00938,0,0.000320167,0.000320167,0.000320167
88,189638,0.41724,0.73827,0.32452,0.00487,0.08506,0.95847,0.92915,0.95338,0.89208,0.95986,0.9287,0.95367,0.84066,0.41408,0.80654,0.33112,0.00939,0,0.000309298,0.000309298,0.000309298
89,191726,0.40457,0.71752,0.30392,0.00467,0.07893,0.94777,0.94099,0.94974,0.88807,0.94577,0.94446,0.95023,0.83817,0.40804,0.80081,0.33811,0.00918,0,0.000298669,0.000298669,0.000298669
90,193915,0.40631,0.72581,0.31479,0.0047,0.0822,0.94812,0.93978,0.9501,0.89123,0.94854,0.94436,0.9515,0.84224,0.41507,0.80979,0.32843,0.00939,0,0.000288289,0.000288289,0.000288289
91,196056,0.40688,0.72304,0.29845,0.00461,0.07802,0.9366,0.94422,0.95162,0.89283,0.94107,0.9494,0.95571,0.84267,0.41483,0.81575,0.34235,0.00949,0,0.000278162,0.000278162,0.000278162
92,198172,0.40232,0.69773,0.30112,0.00463,0.0792,0.94249,0.94159,0.95177,0.89142,0.94373,0.94474,0.95451,0.84376,0.41539,0.81573,0.34434,0.00947,0,0.000268298,0.000268298,0.000268298
93,200177,0.40539,0.71518,0.30463,0.00464,0.0819,0.94823,0.92651,0.95041,0.89136,0.95351,0.93238,0.95517,0.84299,0.40928,0.81576,0.33797,0.00926,0,0.000258702,0.000258702,0.000258702
94,202316,0.41242,0.7196,0.31305,0.00473,0.08074,0.9404,0.94033,0.9489,0.88938,0.94475,0.94499,0.95214,0.84005,0.4102,0.80966,0.33622,0.00929,0,0.000249381,0.000249381,0.000249381
95,204555,0.40375,0.72187,0.29885,0.00459,0.0771,0.94881,0.93002,0.94763,0.88897,0.95573,0.93594,0.95157,0.83933,0.41091,0.80849,0.33126,0.00941,0,0.000240341,0.000240341,0.000240341
96,206719,0.39792,0.69787,0.29022,0.00454,0.07474,0.94769,0.93074,0.94742,0.88897,0.93542,0.94989,0.95129,0.84062,0.41075,0.80249,0.33523,0.00937,0,0.000231589,0.000231589,0.000231589
97,208915,0.39912,0.69054,0.29576,0.00454,0.0776,0.9433,0.93824,0.94737,0.88733,0.94031,0.94401,0.9515,0.83992,0.41353,0.8069,0.34029,0.00938,0,0.000223131,0.000223131,0.000223131
98,211152,0.40081,0.71556,0.30474,0.00462,0.07726,0.92861,0.94301,0.94498,0.88573,0.93494,0.94684,0.94927,0.83667,0.41247,0.81271,0.35162,0.0093,0,0.000214972,0.000214972,0.000214972
