epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
16,10618.5,0.49522,1.01931,0.76109,0.9598,0,0.86325,0.91318,0.93727,0.8861,0.87087,0.91464,0.94248,0.85186,0.34412,0.60123,0.43622,0.83246,0,0.00289724,0.00289724,0.00289724
17,10761.6,0.47797,0.99126,0.73049,0.95136,0,0.8294,0.93273,0.94121,0.89899,0.83628,0.92936,0.95075,0.85732,0.32648,0.6104,0.42109,0.81448,0,0.00288329,0.00288329,0.00288329
18,11316.8,0.47452,0.99045,0.72293,0.95236,0,0.89736,0.89705,0.94078,0.88605,0.90668,0.90706,0.94855,0.85522,0.36808,0.64226,0.43311,0.83215,0,0.00286849,0.00286849,0.00286849
19,11617.2,0.46939,0.98722,0.70001,0.95096,0,0.86707,0.92484,0.94753,0.90213,0.87425,0.9315,0.9553,0.85892,0.33949,0.60466,0.42163,0.84021,0,0.00285286,0.00285286,0.00285286
20,11754.8,0.47155,1.00985,0.70555,0.95231,0,0.88066,0.94227,0.95128,0.90842,0.92957,0.92003,0.95987,0.86608,0.33331,0.61551,0.39069,0.8126,0,0.0028364,0.0028364,0.0028364
21,11910.2,0.45505,0.95975,0.67545,0.93938,0,0.77177,0.87275,0.8997,0.84811,0.77591,0.87555,0.90618,0.7816,0.33816,0.94791,0.58661,0.8268,0,0.00281913,0.00281913,0.00281913
22,12056.4,0.45592,0.99109,0.65283,0.94415,0,0.90379,0.92528,0.95404,0.90365,0.90922,0.9302,0.9616,0.86226,0.34755,0.64272,0.37773,0.82956,0,0.00280106,0.00280106,0.00280106
23,12184.7,0.45636,0.98171,0.65067,0.9424,0,0.93812,0.93411,0.96385,0.91645,0.94375,0.93787,0.97078,0.87444,0.33776,0.67045,0.34906,0.82434,0,0.00278221,0.00278221,0.00278221
24,12395.7,0.44843,0.94642,0.6247,0.9393,0,0.92997,0.9142,0.95716,0.90764,0.94293,0.92568,0.96759,0.8756,0.31939,0.59309,0.37998,0.82054,0,0.00276257,0.00276257,0.00276257
25,12526.3,0.44251,0.95635,0.62128,0.93852,0,0.91494,0.92943,0.95761,0.92012,0.92234,0.93786,0.96541,0.87422,0.30937,0.59171,0.36763,0.80991,0,0.00274217,0.00274217,0.00274217
26,12651.1,0.44309,0.9609,0.61381,0.94055,0,0.92718,0.91127,0.95894,0.91828,0.93654,0.92127,0.96738,0.87583,0.30462,0.59896,0.35745,0.80108,0,0.00272103,0.00272103,0.00272103
27,12799.4,0.43385,0.90518,0.59817,0.93191,0,0.94296,0.9357,0.96088,0.92254,0.94364,0.94429,0.9649,0.87674,0.29051,0.57643,0.3418,0.79614,0,0.00269915,0.00269915,0.00269915
28,12926.3,0.43201,0.91416,0.5985,0.93124,0,0.94414,0.92455,0.95901,0.92287,0.95202,0.93072,0.96712,0.8819,0.31674,0.59435,0.34911,0.8221,0,0.00267655,0.00267655,0.00267655
29,13109.7,0.44307,0.92966,0.60462,0.93715,0,0.93906,0.93369,0.95985,0.92263,0.94238,0.93848,0.9655,0.87904,0.30482,0.57343,0.34423,0.80478,0,0.00265325,0.00265325,0.00265325
30,13246.2,0.41913,0.88752,0.57737,0.92651,0,0.94454,0.93455,0.96528,0.93367,0.95246,0.93958,0.96973,0.88646,0.3016,0.55425,0.31781,0.81461,0,0.00262926,0.00262926,0.00262926
31,13474.5,0.43356,0.90246,0.5731,0.93492,0,0.95419,0.94023,0.96589,0.9316,0.96176,0.94799,0.97396,0.88576,0.29642,0.59429,0.33436,0.80566,0,0.00260459,0.00260459,0.00260459
32,13645.8,0.42912,0.91225,0.56243,0.93078,0,0.95783,0.93739,0.96189,0.92735,0.96731,0.9465,0.969,0.88927,0.28915,0.55265,0.30932,0.80077,0,0.00257928,0.00257928,0.00257928
33,13778.5,0.4175,0.92662,0.56301,0.93139,0,0.94685,0.93311,0.96447,0.92722,0.94925,0.94186,0.96971,0.89068,0.302,0.56186,0.33356,0.79252,0,0.00255333,0.00255333,0.00255333
34,13901.4,0.41709,0.9093,0.54432,0.92588,0,0.94815,0.94878,0.95933,0.92638,0.95185,0.9528,0.96436,0.88216,0.2926,0.55636,0.31778,0.8078,0,0.00252675,0.00252675,0.00252675
35,14029.2,0.41278,0.88185,0.55712,0.92408,0,0.95298,0.95145,0.96978,0.9394,0.96153,0.95908,0.9765,0.89322,0.2774,0.54316,0.2907,0.79528,0,0.00249958,0.00249958,0.00249958
36,14154.3,0.40464,0.86032,0.52635,0.91819,0,0.96018,0.94781,0.96689,0.93547,0.96367,0.95269,0.97151,0.89344,0.2988,0.55161,0.30073,0.79926,0,0.00247183,0.00247183,0.00247183
37,14280.1,0.40019,0.87193,0.52424,0.92221,0,0.96068,0.94575,0.96894,0.94241,0.96603,0.95154,0.97389,0.89626,0.2574,0.53891,0.2883,0.77551,0,0.00244351,0.00244351,0.00244351
38,14419.8,0.39844,0.85119,0.51006,0.91909,0,0.95354,0.94734,0.96779,0.94008,0.96038,0.95401,0.9736,0.89834,0.26798,0.53442,0.29134,0.78048,0,0.00241465,0.00241465,0.00241465
39,14540.3,0.40068,0.87015,0.52025,0.92135,0,0.95442,0.93331,0.96865,0.94033,0.96119,0.94068,0.97692,0.8982,0.27365,0.55552,0.298,0.783,0,0.00238526,0.00238526,0.00238526
40,14658.5,0.39955,0.85084,0.50944,0.92006,0,0.95597,0.94053,0.9685,0.9406,0.96051,0.94616,0.97254,0.89385,0.28059,0.54431,0.28611,0.79192,0,0.00235537,0.00235537,0.00235537
41,14780.9,0.39127,0.85658,0.50108,0.91574,0,0.94472,0.95745,0.96823,0.93993,0.95503,0.95462,0.9742,0.89743,0.28023,0.53605,0.28404,0.79215,0,0.002325,0.002325,0.002325
42,14907.8,0.39359,0.85207,0.49562,0.91786,0,0.94639,0.96209,0.96998,0.93978,0.95171,0.9673,0.97516,0.9032,0.30276,0.52931,0.30651,0.79408,0,0.00229416,0.00229416,0.00229416
43,15033.2,0.40071,0.84878,0.50678,0.92099,0,0.95532,0.95081,0.96675,0.94018,0.95957,0.95504,0.97217,0.89507,0.27062,0.54522,0.27961,0.79247,0,0.00226289,0.00226289,0.00226289
44,15159.3,0.38463,0.85736,0.48346,0.91184,0,0.9411,0.95913,0.96649,0.93784,0.94993,0.96683,0.97326,0.89761,0.28466,0.54562,0.30722,0.79605,0,0.00223119,0.00223119,0.00223119
45,15292.4,0.38823,0.83718,0.48963,0.91341,0,0.95437,0.95264,0.97185,0.94351,0.96295,0.95943,0.97706,0.90112,0.27011,0.53471,0.2941,0.78569,0,0.00219909,0.00219909,0.00219909
46,15413.6,0.38455,0.83442,0.48678,0.91156,0,0.95709,0.96686,0.97231,0.9446,0.95996,0.97,0.97711,0.90009,0.28347,0.5317,0.2808,0.79598,0,0.00216662,0.00216662,0.00216662
47,15553.3,0.37965,0.82811,0.47096,0.9136,0,0.97024,0.95069,0.97056,0.93924,0.97419,0.95554,0.97572,0.8978,0.27543,0.53681,0.27822,0.79081,0,0.0021338,0.0021338,0.0021338
48,15674.3,0.38065,0.81237,0.46921,0.91083,0,0.96197,0.95205,0.96739,0.93785,0.9629,0.95937,0.97255,0.89279,0.27068,0.53345,0.29176,0.79069,0,0.00210064,0.00210064,0.00210064
49,15791.7,0.38217,0.86242,0.48031,0.91432,0,0.94817,0.9646,0.96971,0.94465,0.95322,0.97005,0.97762,0.90549,0.2612,0.52608,0.26918,0.79067,0,0.00206717,0.00206717,0.00206717
50,15928.7,0.37699,0.8375,0.46778,0.90758,0,0.95853,0.95038,0.97154,0.9452,0.96019,0.95899,0.97616,0.90147,0.26316,0.51305,0.28145,0.78964,0,0.00203342,0.00203342,0.00203342
51,16042.9,0.37304,0.82317,0.4588,0.91026,0,0.96183,0.94133,0.96544,0.94111,0.97095,0.95249,0.97375,0.90142,0.25725,0.52603,0.27607,0.78697,0,0.00199941,0.00199941,0.00199941
52,16160.6,0.3744,0.82346,0.46209,0.90827,0,0.95235,0.95638,0.96823,0.93727,0.95913,0.9634,0.97516,0.89958,0.27109,0.5207,0.26968,0.80381,0,0.00196515,0.00196515,0.00196515
53,16290,0.36711,0.78272,0.4343,0.9042,0,0.96319,0.96337,0.97044,0.94631,0.96773,0.96833,0.97713,0.90758,0.24029,0.50862,0.24982,0.77388,0,0.00193068,0.00193068,0.00193068
54,16408.2,0.36778,0.80514,0.4393,0.90656,0,0.9604,0.9653,0.97046,0.94617,0.96393,0.97043,0.97621,0.90497,0.25022,0.50869,0.25393,0.787,0,0.00189602,0.00189602,0.00189602
55,16523.1,0.35798,0.77561,0.4291,0.90375,0,0.96602,0.96237,0.97246,0.94897,0.96675,0.96934,0.97842,0.91094,0.25573,0.50688,0.25549,0.78197,0,0.00186119,0.00186119,0.00186119
56,16638.3,0.36591,0.81882,0.43042,0.90605,0,0.96697,0.96207,0.97296,0.9468,0.97128,0.96806,0.9768,0.90529,0.25015,0.52093,0.25266,0.78226,0,0.00182621,0.00182621,0.00182621
57,16757.5,0.35808,0.78402,0.42732,0.90391,0,0.95914,0.96472,0.9678,0.94376,0.96602,0.97139,0.97217,0.89715,0.25209,0.52099,0.25653,0.78733,0,0.00179111,0.00179111,0.00179111
58,16875.1,0.35855,0.79536,0.42471,0.90255,0,0.95791,0.95996,0.96891,0.94526,0.96487,0.96684,0.97478,0.90735,0.25674,0.51039,0.25862,0.78314,0,0.00175592,0.00175592,0.00175592
59,16993.2,0.36041,0.79833,0.42566,0.90493,0,0.95816,0.96137,0.9717,0.94379,0.96381,0.96623,0.97694,0.90186,0.25794,0.50919,0.26691,0.78589,0,0.00172065,0.00172065,0.00172065
60,17108,0.35505,0.80113,0.4165,0.90158,0,0.95503,0.96308,0.96961,0.94599,0.9626,0.96868,0.97597,0.9074,0.26078,0.50083,0.26918,0.78751,0,0.00168534,0.00168534,0.00168534
61,17222.4,0.35489,0.80242,0.42271,0.90361,0,0.9551,0.966,0.97067,0.94898,0.97169,0.96204,0.97592,0.90695,0.24773,0.5087,0.24782,0.77579,0,0.00165,0.00165,0.00165
62,17342.2,0.34629,0.76149,0.40177,0.89645,0,0.96471,0.96509,0.96785,0.9444,0.97213,0.96991,0.97391,0.90249,0.252,0.50439,0.24896,0.77976,0,0.00161466,0.00161466,0.00161466
63,17461.4,0.34526,0.77149,0.40006,0.89615,0,0.95941,0.96047,0.96818,0.94742,0.96462,0.96559,0.9749,0.90612,0.24708,0.50538,0.24948,0.78041,0,0.00157935,0.00157935,0.00157935
64,17590.4,0.34695,0.79793,0.40361,0.89802,0,0.96697,0.96383,0.96886,0.94455,0.97136,0.96815,0.97404,0.90484,0.24117,0.50544,0.24489,0.77818,0,0.00154408,0.00154408,0.00154408
65,17704.1,0.35055,0.77219,0.40101,0.89974,0,0.95587,0.9658,0.97029,0.94764,0.96147,0.9716,0.97698,0.90543,0.24161,0.50816,0.24689,0.78607,0,0.00150889,0.00150889,0.00150889
