epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,2797.4,0.86395,1.67252,2.88013,0.01309,2.02636,0.43772,0.31012,0.28597,0.21119,0.43785,0.31586,0.28992,0.21548,1.0717,1.70485,3.42285,0.03702,0,0.000398616,0.000398616,0.0671806
2,4859.81,0.81857,1.28909,1.51583,0.0126,0.71126,0.59575,0.67313,0.69076,0.55878,0.6164,0.68233,0.71062,0.55244,0.73651,0.97679,1.18129,0.02428,0,0.000798493,0.000798493,0.0342472
3,6967.66,0.80837,1.233,1.26256,0.01247,0.54277,0.77163,0.68045,0.77222,0.6209,0.78163,0.68711,0.78201,0.62617,0.76976,0.85944,0.84249,0.02519,0,0.00119788,0.00119788,0.00131322
4,9156.55,0.77085,1.15092,1.11715,0.01165,0.45114,0.72004,0.8124,0.82441,0.684,0.71906,0.81776,0.83342,0.6952,0.68986,0.81873,0.70583,0.02317,0,0.00119834,0.00119834,0.00119834
5,11193.2,0.75074,1.11533,1.04958,0.01122,0.41409,0.78461,0.78638,0.83355,0.71912,0.79372,0.79674,0.84401,0.71633,0.63904,0.8875,0.72461,0.02099,0,0.00119704,0.00119704,0.00119704
6,13134.6,0.71805,1.08498,0.97397,0.01083,0.36675,0.7969,0.85148,0.88936,0.78929,0.79609,0.85148,0.88947,0.75792,0.51347,0.75542,0.53569,0.01587,0,0.00119538,0.00119538,0.00119538
7,15223.6,0.68917,1.06933,0.89533,0.01034,0.33441,0.86699,0.87109,0.9143,0.8198,0.87648,0.88092,0.92341,0.80947,0.51526,0.74809,0.48686,0.01609,0,0.00119335,0.00119335,0.00119335
8,17274.9,0.67819,1.0654,0.8865,0.00989,0.3176,0.83589,0.88173,0.90812,0.80614,0.83564,0.8848,0.90571,0.78318,0.50795,0.74788,0.50201,0.01627,0,0.00119096,0.00119096,0.00119096
9,19432.4,0.65825,1.03442,0.81963,0.00966,0.29212,0.83274,0.84544,0.89762,0.78231,0.85623,0.87054,0.92085,0.79182,0.57237,0.86786,0.61734,0.01798,0,0.0011882,0.0011882,0.0011882
10,21574.6,0.65365,0.99955,0.78442,0.00963,0.27543,0.85607,0.90598,0.92394,0.84134,0.89825,0.87497,0.9295,0.82243,0.47704,0.72163,0.44144,0.01494,0,0.00118508,0.00118508,0.00118508
11,23677.5,0.61977,0.9691,0.75877,0.0089,0.26321,0.85953,0.84486,0.89421,0.81689,0.86634,0.85136,0.89956,0.78278,0.48015,0.73722,0.47678,0.01473,0,0.0011816,0.0011816,0.0011816
12,25445.7,0.62554,0.96031,0.73574,0.00901,0.24113,0.90148,0.87328,0.91959,0.83854,0.91256,0.8849,0.9303,0.81847,0.44778,0.69355,0.42887,0.01375,0,0.00117776,0.00117776,0.00117776
13,27174.8,0.61156,0.96325,0.74056,0.00887,0.24642,0.87434,0.89733,0.93086,0.85901,0.90624,0.88836,0.94413,0.82741,0.44703,0.68224,0.41808,0.01329,0,0.00117357,0.00117357,0.00117357
14,28747.5,0.60087,0.94504,0.69263,0.00874,0.22568,0.90704,0.88233,0.93736,0.87258,0.91337,0.89025,0.94599,0.84242,0.42737,0.68649,0.39937,0.01273,0,0.00116903,0.00116903,0.00116903
