epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
44,142354,0.37363,0.81967,0.46593,0.91008,0,0.93949,0.95102,0.96627,0.93982,0.95383,0.95322,0.97558,0.89935,0.26028,0.53177,0.27703,0.79179,0,0.00223119,0.00223119,0.00223119
45,145415,0.37497,0.81888,0.46652,0.91247,0,0.95545,0.93655,0.96627,0.93845,0.9552,0.95056,0.97339,0.89912,0.26963,0.52099,0.27315,0.79389,0,0.00219909,0.00219909,0.00219909
46,148811,0.37035,0.79717,0.46177,0.90648,0,0.96355,0.94312,0.96967,0.94216,0.96876,0.94814,0.97541,0.90361,0.25933,0.52902,0.27581,0.78264,0,0.00216662,0.00216662,0.00216662
47,151729,0.37603,0.81571,0.46885,0.91313,0,0.96111,0.94518,0.96811,0.93677,0.96846,0.94995,0.9725,0.90412,0.29258,0.52916,0.27468,0.81319,0,0.0021338,0.0021338,0.0021338
48,154739,0.36599,0.8265,0.46048,0.90563,0,0.95516,0.962,0.97219,0.94822,0.95918,0.96609,0.97879,0.90673,0.25068,0.51376,0.26211,0.78534,0,0.00210064,0.00210064,0.00210064
49,157755,0.35956,0.78826,0.44521,0.907,0,0.94457,0.95079,0.96934,0.94121,0.95201,0.95693,0.97635,0.9022,0.26747,0.5151,0.27361,0.80817,0,0.00206717,0.00206717,0.00206717
50,161068,0.36711,0.82518,0.45529,0.90403,0,0.96291,0.94515,0.97208,0.94569,0.96526,0.95094,0.97714,0.90777,0.26736,0.50907,0.25683,0.80136,0,0.00203342,0.00203342,0.00203342
51,164434,0.36435,0.80543,0.43674,0.90785,0,0.95641,0.9494,0.97207,0.94925,0.94483,0.97227,0.97814,0.91065,0.25448,0.51538,0.25454,0.78547,0,0.00199941,0.00199941,0.00199941
52,167973,0.35735,0.79305,0.43576,0.90183,0,0.95873,0.93818,0.9714,0.94576,0.96468,0.94394,0.97822,0.90903,0.26878,0.52852,0.26157,0.79542,0,0.00196515,0.00196515,0.00196515
53,171112,0.36195,0.8031,0.43044,0.90422,0,0.9571,0.96042,0.97136,0.94676,0.96815,0.96466,0.97807,0.90865,0.24254,0.5306,0.25148,0.78253,0,0.00193068,0.00193068,0.00193068
54,174148,0.34836,0.76233,0.41917,0.89989,0,0.95031,0.96731,0.97413,0.9494,0.95518,0.97267,0.97908,0.91222,0.25683,0.51718,0.25091,0.78869,0,0.00189602,0.00189602,0.00189602
55,177669,0.35905,0.77233,0.42936,0.9067,0,0.9621,0.95988,0.97199,0.94767,0.96848,0.96615,0.97765,0.90868,0.26083,0.51274,0.24828,0.79711,0,0.00186119,0.00186119,0.00186119
56,180713,0.34541,0.75272,0.41849,0.89683,0,0.96347,0.95339,0.97277,0.9458,0.9596,0.96902,0.97785,0.90979,0.25421,0.52247,0.24856,0.79246,0,0.00182621,0.00182621,0.00182621
57,183734,0.35256,0.79823,0.41868,0.90062,0,0.9502,0.9586,0.97115,0.94771,0.95709,0.9657,0.97771,0.90773,0.26732,0.51797,0.27134,0.80034,0,0.00179111,0.00179111,0.00179111
58,186733,0.3506,0.75135,0.40947,0.90221,0,0.94891,0.959,0.97156,0.94501,0.9587,0.96152,0.97585,0.90705,0.24662,0.51353,0.24673,0.7847,0,0.00175592,0.00175592,0.00175592
59,190214,0.34514,0.769,0.40994,0.89929,0,0.96311,0.9577,0.97173,0.94693,0.96643,0.96715,0.97731,0.90702,0.24692,0.51251,0.24945,0.78569,0,0.00172065,0.00172065,0.00172065
60,192932,0.34447,0.74156,0.40644,0.89945,0,0.95505,0.9582,0.96953,0.94576,0.9599,0.96587,0.9741,0.90632,0.25131,0.507,0.2482,0.78743,0,0.00168534,0.00168534,0.00168534
61,195871,0.34317,0.7493,0.4019,0.899,0,0.95909,0.96374,0.97034,0.94482,0.96546,0.9701,0.97556,0.90737,0.25963,0.51182,0.24985,0.80471,0,0.00165,0.00165,0.00165
62,198888,0.34488,0.75497,0.39706,0.89876,0,0.94344,0.9641,0.96892,0.9451,0.9492,0.97031,0.97354,0.90351,0.24481,0.51587,0.24928,0.78294,0,0.00161466,0.00161466,0.00161466
63,202029,0.34559,0.75369,0.40128,0.8991,0,0.96007,0.95124,0.96759,0.94349,0.9663,0.95898,0.97365,0.90424,0.2461,0.51398,0.2349,0.78833,0,0.00157935,0.00157935,0.00157935
64,205524,0.33489,0.74951,0.38997,0.89267,0,0.95603,0.95615,0.96868,0.94498,0.96081,0.96189,0.97358,0.90714,0.25917,0.50828,0.24564,0.79679,0,0.00154408,0.00154408,0.00154408
