epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
19,41068.9,0.61753,0.96808,0.63777,0.00786,0.19405,0.87516,0.92039,0.93213,0.82055,0.87956,0.92029,0.9352,0.78802,0.55289,0.84472,0.4382,0.01356,0,0.00114114,0.00114114,0.00114114
20,43028.5,0.60836,0.97405,0.641,0.00781,0.19539,0.90309,0.90877,0.9349,0.8327,0.89906,0.90711,0.92773,0.79844,0.5249,0.86431,0.4045,0.01283,0,0.00113456,0.00113456,0.00113456
21,45217.5,0.61037,0.9896,0.64085,0.00792,0.19277,0.90655,0.89586,0.92915,0.81715,0.89186,0.90646,0.92755,0.7739,0.5432,0.87394,0.45533,0.01355,0,0.00112765,0.00112765,0.00112765
22,47255.2,0.59523,0.96973,0.62265,0.00771,0.18704,0.90876,0.90535,0.93813,0.83557,0.91721,0.89486,0.93844,0.79596,0.53213,0.82295,0.41169,0.01316,0,0.00112043,0.00112043,0.00112043
23,49189.4,0.59446,0.93084,0.60239,0.00762,0.17392,0.90962,0.90592,0.93262,0.83317,0.90812,0.90579,0.9276,0.78489,0.52595,0.88803,0.4335,0.01274,0,0.00111288,0.00111288,0.00111288
24,51296.6,0.59503,0.95457,0.60588,0.00761,0.18125,0.9065,0.90681,0.93025,0.8257,0.90042,0.91872,0.92798,0.78771,0.51549,0.85566,0.42528,0.01267,0,0.00110503,0.00110503,0.00110503
25,53438,0.57673,0.93502,0.57792,0.00734,0.17144,0.90084,0.90567,0.93591,0.84455,0.90504,0.90903,0.93603,0.80155,0.47634,0.85939,0.40303,0.01125,0,0.00109687,0.00109687,0.00109687
26,55420.5,0.57093,0.92309,0.56783,0.00726,0.16941,0.89873,0.92231,0.93844,0.84428,0.90109,0.92315,0.93619,0.80561,0.50502,0.86793,0.39724,0.01204,0,0.00108841,0.00108841,0.00108841
27,57356.1,0.57303,0.91815,0.58224,0.00728,0.17022,0.93326,0.90707,0.94056,0.84463,0.92428,0.90995,0.9367,0.80582,0.51849,0.84237,0.3878,0.01238,0,0.00107966,0.00107966,0.00107966
28,59356.4,0.57026,0.91598,0.5649,0.00709,0.16954,0.93021,0.91126,0.94716,0.85372,0.9374,0.91906,0.95172,0.80945,0.51747,0.84851,0.38736,0.01285,0,0.00107062,0.00107062,0.00107062
29,61387.8,0.56889,0.90939,0.54612,0.00713,0.16296,0.90098,0.90592,0.93443,0.847,0.9062,0.90864,0.93524,0.79566,0.49667,0.85067,0.40386,0.01162,0,0.0010613,0.0010613,0.0010613
30,63383.6,0.57473,0.9354,0.56307,0.00731,0.16592,0.89655,0.91344,0.93224,0.84567,0.89919,0.9137,0.93392,0.79798,0.49729,0.91341,0.4226,0.0116,0,0.0010517,0.0010517,0.0010517
31,65222.3,0.55633,0.89397,0.52161,0.00697,0.1526,0.92836,0.91286,0.94729,0.86203,0.9232,0.91311,0.9395,0.811,0.48179,0.85967,0.36828,0.01154,0,0.00104184,0.00104184,0.00104184
32,67174.7,0.55405,0.8974,0.53384,0.00697,0.15819,0.91952,0.9127,0.94107,0.85891,0.92004,0.91473,0.94098,0.8056,0.48951,0.8571,0.39265,0.01146,0,0.00103171,0.00103171,0.00103171
33,69157.3,0.55081,0.88533,0.52896,0.0069,0.15126,0.92565,0.92856,0.94581,0.8642,0.929,0.92064,0.94587,0.81807,0.468,0.84163,0.36963,0.01115,0,0.00102133,0.00102133,0.00102133
34,71136.3,0.5434,0.90487,0.52514,0.00672,0.15355,0.91811,0.918,0.944,0.86032,0.91495,0.91498,0.94104,0.81311,0.46574,0.84487,0.38209,0.01084,0,0.0010107,0.0010107,0.0010107
35,73222.2,0.54643,0.89542,0.51985,0.0069,0.15226,0.93387,0.90482,0.95023,0.86896,0.93677,0.90744,0.94969,0.8151,0.49182,0.86899,0.36532,0.01134,0,0.000999833,0.000999833,0.000999833
36,75234,0.53735,0.86728,0.50739,0.00666,0.14733,0.90933,0.92575,0.94018,0.8554,0.91798,0.92559,0.94332,0.81431,0.48608,0.84453,0.38882,0.01164,0,0.000988731,0.000988731,0.000988731
37,77217.7,0.54183,0.86789,0.50582,0.00676,0.14667,0.92562,0.90373,0.94174,0.85657,0.92747,0.90615,0.94026,0.81191,0.48826,0.86834,0.39294,0.01159,0,0.000977404,0.000977404,0.000977404
38,79198.7,0.52777,0.87036,0.48404,0.00647,0.1379,0.91256,0.91995,0.94932,0.86813,0.91072,0.91644,0.94399,0.81646,0.46627,0.88924,0.39043,0.01085,0,0.000965859,0.000965859,0.000965859
39,81282.9,0.53108,0.86525,0.48342,0.00666,0.13786,0.9246,0.91901,0.9389,0.86002,0.92725,0.92222,0.94065,0.81062,0.4745,0.84878,0.40252,0.01114,0,0.000954105,0.000954105,0.000954105
40,83256.4,0.52942,0.87736,0.48596,0.00657,0.14008,0.92985,0.90493,0.94192,0.86496,0.92481,0.91533,0.94241,0.81078,0.46833,0.86069,0.38242,0.01085,0,0.000942149,0.000942149,0.000942149
41,85373.9,0.51994,0.85843,0.47458,0.00632,0.13238,0.92582,0.90724,0.938,0.86002,0.92466,0.90594,0.93413,0.81059,0.46894,0.83807,0.38632,0.0109,0,0.00093,0.00093,0.00093
42,87376,0.51634,0.84107,0.46829,0.00639,0.13322,0.92172,0.91846,0.94608,0.86442,0.9208,0.9183,0.93969,0.81531,0.4761,0.82463,0.39353,0.01141,0,0.000917666,0.000917666,0.000917666
43,89451.4,0.52318,0.85291,0.47157,0.00642,0.13582,0.93107,0.91557,0.93907,0.86209,0.93796,0.91608,0.94302,0.81343,0.46679,0.83802,0.38832,0.01106,0,0.000905155,0.000905155,0.000905155
44,91456.6,0.51197,0.86138,0.48043,0.00635,0.13349,0.92137,0.92791,0.94273,0.87177,0.92631,0.93019,0.94108,0.8189,0.44596,0.88049,0.37906,0.01053,0,0.000892476,0.000892476,0.000892476
45,93621.7,0.51183,0.85549,0.47089,0.00635,0.13538,0.92004,0.91021,0.94056,0.86466,0.92435,0.91373,0.94205,0.81364,0.46178,0.87323,0.38127,0.01104,0,0.000879638,0.000879638,0.000879638
46,95879.7,0.50658,0.84889,0.46014,0.00621,0.13009,0.92392,0.93123,0.94397,0.86952,0.92522,0.9321,0.94298,0.81838,0.44498,0.85508,0.36198,0.01017,0,0.000866649,0.000866649,0.000866649
47,97920.9,0.50709,0.83737,0.46464,0.00631,0.13163,0.92354,0.89911,0.93918,0.86923,0.92181,0.89454,0.93859,0.81826,0.44687,0.85678,0.40124,0.01036,0,0.000853519,0.000853519,0.000853519
48,100015,0.50343,0.84454,0.46768,0.00612,0.13387,0.91309,0.92187,0.94715,0.87302,0.91024,0.917,0.94392,0.82154,0.45533,0.84185,0.37852,0.01038,0,0.000840256,0.000840256,0.000840256
49,102235,0.50226,0.84371,0.44924,0.00614,0.12541,0.91516,0.91488,0.94459,0.86679,0.91705,0.91058,0.94073,0.81945,0.45774,0.86098,0.36939,0.01083,0,0.000826869,0.000826869,0.000826869
50,104238,0.49822,0.84011,0.43792,0.00614,0.12082,0.92709,0.92386,0.94578,0.87358,0.9276,0.92392,0.94412,0.82086,0.44533,0.85366,0.372,0.01021,0,0.000813368,0.000813368,0.000813368
51,106578,0.50002,0.83343,0.43549,0.00608,0.12639,0.93277,0.91459,0.93955,0.86923,0.93228,0.91457,0.93803,0.81601,0.44306,0.85254,0.38922,0.01014,0,0.000799762,0.000799762,0.000799762
52,108749,0.49009,0.80937,0.42954,0.00597,0.12276,0.90816,0.91825,0.93094,0.86288,0.91252,0.92199,0.93356,0.81619,0.46057,0.83431,0.40521,0.01051,0,0.00078606,0.00078606,0.00078606
53,110917,0.48921,0.82682,0.42327,0.00597,0.11998,0.91803,0.91919,0.94048,0.87043,0.92011,0.92199,0.93955,0.81943,0.45912,0.84736,0.40827,0.01067,0,0.000772272,0.000772272,0.000772272
54,113005,0.47813,0.81327,0.42581,0.00579,0.12015,0.9307,0.93053,0.94756,0.87887,0.93372,0.93375,0.95122,0.82416,0.46014,0.86465,0.37961,0.0106,0,0.000758407,0.000758407,0.000758407
55,115094,0.47881,0.80992,0.4237,0.00589,0.11607,0.9295,0.9318,0.94762,0.87792,0.93308,0.9317,0.94973,0.82763,0.45076,0.84686,0.36232,0.01029,0,0.000744475,0.000744475,0.000744475
56,117176,0.48095,0.80788,0.41707,0.00583,0.11622,0.92097,0.91872,0.93759,0.8693,0.92763,0.92127,0.94149,0.81798,0.45372,0.88722,0.37752,0.01023,0,0.000730484,0.000730484,0.000730484
57,119342,0.47886,0.79855,0.40133,0.00574,0.10903,0.93989,0.91286,0.93971,0.87165,0.94168,0.92094,0.94329,0.82272,0.46065,0.84616,0.39422,0.01081,0,0.000716445,0.000716445,0.000716445
58,121567,0.47698,0.80926,0.40422,0.00578,0.11149,0.92443,0.93106,0.94818,0.88215,0.93034,0.93198,0.95015,0.82805,0.44001,0.84732,0.36103,0.00999,0,0.000702368,0.000702368,0.000702368
59,123846,0.4752,0.80288,0.40849,0.00575,0.11626,0.92527,0.92029,0.94947,0.88117,0.92562,0.92227,0.94729,0.82617,0.43591,0.86376,0.36091,0.00995,0,0.000688261,0.000688261,0.000688261
60,125927,0.46723,0.8125,0.39519,0.00565,0.11161,0.91104,0.92441,0.94019,0.87456,0.91138,0.92585,0.94418,0.8246,0.45396,0.8698,0.36947,0.01031,0,0.000674136,0.000674136,0.000674136
61,128054,0.46239,0.78135,0.38627,0.00545,0.10423,0.92089,0.93272,0.94506,0.87709,0.92209,0.93076,0.94622,0.82221,0.44611,0.89458,0.37209,0.01009,0,0.00066,0.00066,0.00066
62,130183,0.46447,0.7887,0.38331,0.00564,0.10412,0.92496,0.9214,0.94787,0.8816,0.92328,0.92413,0.94541,0.82876,0.43249,0.84275,0.37321,0.00977,0,0.000645864,0.000645864,0.000645864
63,132220,0.46529,0.79257,0.39139,0.00558,0.10508,0.92835,0.92894,0.95384,0.88756,0.93248,0.93292,0.95743,0.83488,0.44205,0.83192,0.34037,0.01005,0,0.000631739,0.000631739,0.000631739
64,134251,0.46077,0.78326,0.38584,0.00553,0.10379,0.92488,0.93477,0.94564,0.88214,0.92861,0.93841,0.95253,0.83274,0.44418,0.85308,0.357,0.01004,0,0.000617632,0.000617632,0.000617632
65,136342,0.45754,0.79009,0.386,0.00549,0.1062,0.93425,0.93418,0.94645,0.88227,0.9342,0.93185,0.94738,0.83107,0.43688,0.84566,0.35139,0.0099,0,0.000603555,0.000603555,0.000603555
66,138455,0.452,0.76096,0.36519,0.00538,0.10036,0.94057,0.93086,0.94745,0.87965,0.9371,0.92851,0.94253,0.82614,0.43145,0.8763,0.36472,0.00975,0,0.000589516,0.000589516,0.000589516
67,140501,0.44967,0.76408,0.3722,0.00533,0.1001,0.93151,0.92516,0.946,0.88242,0.93148,0.92515,0.94594,0.8285,0.4286,0.84409,0.35577,0.00963,0,0.000575525,0.000575525,0.000575525
68,142585,0.44774,0.77218,0.37054,0.00534,0.10236,0.94585,0.92059,0.95195,0.8827,0.94439,0.92091,0.94916,0.83406,0.44052,0.83863,0.35355,0.0099,0,0.000561593,0.000561593,0.000561593
69,144684,0.44034,0.75903,0.36377,0.00529,0.09769,0.9226,0.94224,0.95313,0.88763,0.91911,0.93869,0.94727,0.82981,0.42232,0.84696,0.35003,0.00944,0,0.000547728,0.000547728,0.000547728
70,146953,0.43948,0.75554,0.35855,0.0052,0.09861,0.92996,0.92861,0.94848,0.88599,0.92611,0.93694,0.94655,0.83369,0.42445,0.86629,0.36561,0.00962,0,0.00053394,0.00053394,0.00053394
71,148968,0.43768,0.74725,0.3469,0.0053,0.09313,0.91629,0.93632,0.94613,0.88426,0.9244,0.93673,0.94697,0.82924,0.43193,0.87484,0.35031,0.00972,0,0.000520238,0.000520238,0.000520238
72,150964,0.44348,0.7739,0.35414,0.00528,0.09455,0.94067,0.92415,0.94997,0.88789,0.94021,0.93529,0.94947,0.83554,0.41919,0.85822,0.35878,0.00937,0,0.000506632,0.000506632,0.000506632
73,153019,0.4388,0.77821,0.35446,0.00522,0.09706,0.92131,0.93998,0.9495,0.8926,0.92745,0.94458,0.95312,0.8379,0.42266,0.85223,0.34584,0.00946,0,0.000493131,0.000493131,0.000493131
74,155078,0.43116,0.74111,0.34892,0.00506,0.09131,0.93642,0.9361,0.94998,0.89051,0.95488,0.93627,0.95457,0.83727,0.4238,0.85914,0.35572,0.00945,0,0.000479744,0.000479744,0.000479744
75,157173,0.42592,0.74432,0.33959,0.00498,0.09396,0.92673,0.94099,0.95147,0.88827,0.93863,0.92862,0.95117,0.83736,0.42276,0.84,0.34661,0.00959,0,0.000466481,0.000466481,0.000466481
76,159130,0.4317,0.73996,0.33386,0.00509,0.08735,0.93595,0.93158,0.94699,0.88097,0.9323,0.92947,0.94353,0.83049,0.42605,0.8637,0.35668,0.00965,0,0.000453351,0.000453351,0.000453351
77,161160,0.43274,0.74951,0.34348,0.00508,0.09232,0.92948,0.92822,0.94678,0.88166,0.92857,0.9346,0.94823,0.83008,0.42412,0.87675,0.37078,0.00944,0,0.000440362,0.000440362,0.000440362
78,163056,0.42608,0.74013,0.33685,0.00511,0.09231,0.93451,0.9298,0.95055,0.88899,0.93692,0.93765,0.95327,0.83669,0.41856,0.87244,0.36436,0.00934,0,0.000427524,0.000427524,0.000427524
79,165177,0.42229,0.73673,0.32939,0.00493,0.0887,0.92257,0.93598,0.94746,0.88979,0.93005,0.94502,0.95176,0.83993,0.42151,0.86883,0.34775,0.00937,0,0.000414845,0.000414845,0.000414845
80,167195,0.41647,0.72169,0.32506,0.0048,0.08464,0.94129,0.92774,0.94552,0.88355,0.93745,0.93059,0.94524,0.83279,0.42461,0.89288,0.34707,0.0095,0,0.000402334,0.000402334,0.000402334
81,169286,0.41757,0.71833,0.31727,0.00485,0.08399,0.9341,0.93913,0.94985,0.88588,0.93733,0.94143,0.94929,0.83288,0.42839,0.88268,0.34882,0.00964,0,0.00039,0.00039,0.00039
82,171302,0.41437,0.70894,0.31598,0.00486,0.0828,0.93861,0.92909,0.94609,0.88412,0.94059,0.93124,0.94684,0.83147,0.42369,0.86378,0.35036,0.00945,0,0.000377851,0.000377851,0.000377851
83,173271,0.41998,0.72826,0.3224,0.0049,0.08383,0.94363,0.93698,0.95185,0.89268,0.94661,0.94023,0.95584,0.8414,0.4185,0.86688,0.33724,0.00933,0,0.000365895,0.000365895,0.000365895
84,175237,0.41941,0.72867,0.32787,0.00487,0.08826,0.94061,0.9236,0.94962,0.89103,0.94278,0.93077,0.95489,0.84064,0.42442,0.86867,0.34447,0.00949,0,0.000354141,0.000354141,0.000354141
85,177157,0.41414,0.72115,0.31879,0.00478,0.08377,0.94859,0.91653,0.95009,0.88782,0.93045,0.94494,0.95211,0.83687,0.42039,0.88086,0.35363,0.00926,0,0.000342596,0.000342596,0.000342596
86,179058,0.40946,0.72871,0.31563,0.00473,0.08347,0.93884,0.93284,0.95267,0.89129,0.93784,0.93709,0.95504,0.84151,0.42147,0.87908,0.35841,0.00938,0,0.000331269,0.000331269,0.000331269
87,180861,0.41557,0.72759,0.32402,0.00486,0.08829,0.93469,0.92709,0.95035,0.89042,0.93941,0.93359,0.9555,0.84064,0.42423,0.89541,0.3669,0.00936,0,0.000320167,0.000320167,0.000320167
88,182721,0.40758,0.72259,0.30586,0.00474,0.07877,0.93298,0.92988,0.94556,0.88621,0.93499,0.93468,0.9473,0.83399,0.42066,0.87844,0.36645,0.00926,0,0.000309298,0.000309298,0.000309298
89,184524,0.40914,0.71442,0.30381,0.00478,0.07828,0.94012,0.93489,0.95028,0.89037,0.93892,0.9381,0.95301,0.8387,0.41795,0.88604,0.36164,0.00921,0,0.000298669,0.000298669,0.000298669
90,186417,0.40028,0.70957,0.29523,0.00462,0.07727,0.93777,0.9308,0.94457,0.88954,0.9397,0.94324,0.95443,0.84003,0.41377,0.88748,0.35063,0.00917,0,0.000288289,0.000288289,0.000288289
91,188264,0.40289,0.7144,0.31061,0.00463,0.0812,0.93177,0.9356,0.94475,0.88788,0.93154,0.93732,0.9496,0.83739,0.41263,0.87126,0.35678,0.00922,0,0.000278162,0.000278162,0.000278162
92,190092,0.39853,0.72297,0.30099,0.00462,0.0784,0.93464,0.92932,0.94303,0.88632,0.93709,0.9283,0.94774,0.83683,0.41664,0.89001,0.36446,0.00929,0,0.000268298,0.000268298,0.000268298
93,191942,0.39899,0.70621,0.29801,0.00459,0.07793,0.94243,0.9241,0.94689,0.88893,0.94436,0.92366,0.94816,0.8369,0.41937,0.88644,0.3594,0.00927,0,0.000258702,0.000258702,0.000258702
94,193794,0.39393,0.69726,0.28958,0.00453,0.07707,0.93608,0.92895,0.94715,0.88936,0.93322,0.93233,0.94911,0.83611,0.41856,0.8781,0.35623,0.0093,0,0.000249381,0.000249381,0.000249381
95,195654,0.39424,0.69462,0.28834,0.00449,0.07359,0.93241,0.93249,0.94653,0.88764,0.93373,0.93559,0.94855,0.83601,0.41596,0.89572,0.35488,0.00926,0,0.000240341,0.000240341,0.000240341
96,197494,0.39113,0.68748,0.28286,0.00449,0.07264,0.93701,0.9368,0.94806,0.889,0.93539,0.93691,0.95052,0.83648,0.4155,0.88237,0.354,0.00921,0,0.000231589,0.000231589,0.000231589
97,199329,0.39654,0.71123,0.29726,0.00452,0.07856,0.93966,0.92721,0.94699,0.88931,0.93692,0.93334,0.9513,0.83822,0.41913,0.89782,0.35329,0.0094,0,0.000223131,0.000223131,0.000223131
98,201002,0.40023,0.69926,0.29375,0.00463,0.07503,0.94834,0.92594,0.94739,0.88973,0.9466,0.92758,0.95026,0.83843,0.41195,0.89634,0.34892,0.00906,0,0.000214972,0.000214972,0.000214972
