epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
18,37366.6,0.58634,0.90392,0.65894,0.00846,0.22052,0.90515,0.92772,0.95081,0.8851,0.91113,0.93355,0.95683,0.85741,0.43088,0.65161,0.34374,0.01369,0,0.0011474,0.0011474,0.0011474
19,39222.4,0.57905,0.93987,0.65354,0.00846,0.21203,0.92299,0.92772,0.95822,0.90835,0.92827,0.93382,0.96333,0.86751,0.34161,0.63735,0.33544,0.01022,0,0.00114114,0.00114114,0.00114114
20,41030.2,0.56576,0.88395,0.63317,0.00816,0.2064,0.91403,0.93539,0.96077,0.91643,0.92342,0.94517,0.96805,0.87994,0.35583,0.61111,0.32394,0.01056,0,0.00113456,0.00113456,0.00113456
21,43002,0.56117,0.90124,0.61741,0.00809,0.20754,0.90617,0.93355,0.94608,0.88743,0.91271,0.94085,0.95333,0.86884,0.39287,0.62192,0.3627,0.01274,0,0.00112765,0.00112765,0.00112765
22,45200.5,0.56144,0.91371,0.62366,0.00815,0.20834,0.92808,0.91945,0.9567,0.90842,0.94215,0.91759,0.96282,0.87453,0.38449,0.64241,0.33678,0.01157,0,0.00112043,0.00112043,0.00112043
23,47024.2,0.55274,0.87423,0.60114,0.00804,0.19945,0.92034,0.91173,0.94539,0.8961,0.94108,0.90935,0.95326,0.86788,0.37696,0.62055,0.34422,0.01185,0,0.00111288,0.00111288,0.00111288
24,48970.3,0.54379,0.86989,0.57762,0.00789,0.18876,0.90164,0.92506,0.95255,0.89327,0.90506,0.93676,0.96064,0.88426,0.38849,0.61752,0.32553,0.01219,0,0.00110503,0.00110503,0.00110503
25,51067.2,0.54428,0.88438,0.59685,0.00784,0.18974,0.92846,0.93166,0.95914,0.91931,0.95173,0.92719,0.96637,0.88321,0.35219,0.61676,0.29898,0.01082,0,0.00109687,0.00109687,0.00109687
26,53139.1,0.53275,0.86159,0.56531,0.00756,0.17849,0.92903,0.91056,0.95327,0.90393,0.93536,0.91769,0.95871,0.87208,0.37029,0.61683,0.32897,0.01128,0,0.00108841,0.00108841,0.00108841
27,55401.5,0.53694,0.86219,0.57787,0.00767,0.1911,0.89964,0.94397,0.95172,0.91246,0.90889,0.95229,0.9607,0.86779,0.34689,0.61658,0.31191,0.01061,0,0.00107966,0.00107966,0.00107966
28,57203.6,0.51914,0.83014,0.5608,0.0074,0.17966,0.93082,0.93646,0.95608,0.90592,0.93835,0.9447,0.96544,0.87639,0.35014,0.6116,0.3119,0.01067,0,0.00107062,0.00107062,0.00107062
29,58976.7,0.51891,0.82974,0.54963,0.00744,0.1699,0.95232,0.93894,0.96396,0.92488,0.95767,0.94436,0.97238,0.89298,0.33057,0.61266,0.27626,0.0099,0,0.0010613,0.0010613,0.0010613
30,60885.6,0.51847,0.86088,0.55778,0.00745,0.17626,0.92871,0.92129,0.95155,0.91239,0.93688,0.92917,0.95846,0.8815,0.3256,0.5906,0.31531,0.00995,0,0.0010517,0.0010517,0.0010517
31,63244.5,0.51882,0.82451,0.55187,0.00728,0.1752,0.91555,0.93762,0.95983,0.92461,0.92346,0.94647,0.96539,0.88477,0.33227,0.60483,0.30074,0.00999,0,0.00104184,0.00104184,0.00104184
32,65218.8,0.51253,0.82624,0.53753,0.00719,0.17313,0.89178,0.93235,0.95474,0.91578,0.90457,0.93351,0.96006,0.87946,0.33032,0.5805,0.32093,0.01042,0,0.00103171,0.00103171,0.00103171
33,67228.9,0.50979,0.84016,0.53601,0.0071,0.16964,0.94694,0.91223,0.95599,0.91783,0.94074,0.93155,0.96281,0.88927,0.32752,0.59936,0.28917,0.00988,0,0.00102133,0.00102133,0.00102133
34,69136.9,0.50103,0.83113,0.52177,0.00697,0.16355,0.93693,0.93505,0.96212,0.92807,0.9406,0.94571,0.96879,0.89635,0.32597,0.60547,0.27755,0.00989,0,0.0010107,0.0010107,0.0010107
35,71074.8,0.48938,0.79952,0.51206,0.00694,0.16376,0.93547,0.94143,0.95807,0.92,0.94301,0.94748,0.96545,0.88793,0.3314,0.60134,0.28138,0.01007,0,0.000999833,0.000999833,0.000999833
36,72827.7,0.50066,0.82828,0.50926,0.00707,0.15846,0.94129,0.94051,0.95855,0.92284,0.94777,0.94337,0.96486,0.89325,0.32705,0.60083,0.27637,0.00955,0,0.000988731,0.000988731,0.000988731
37,74604.5,0.49304,0.79745,0.50006,0.00688,0.15369,0.93766,0.92808,0.95655,0.92617,0.9433,0.93391,0.96281,0.89196,0.30753,0.58313,0.29525,0.00916,0,0.000977404,0.000977404,0.000977404
38,76477,0.48781,0.81715,0.49149,0.0068,0.15257,0.93459,0.93863,0.96012,0.92771,0.94299,0.9412,0.96674,0.88699,0.3033,0.58094,0.26656,0.00906,0,0.000965859,0.000965859,0.000965859
39,78339.7,0.47735,0.79565,0.47249,0.00663,0.14705,0.91941,0.93738,0.96136,0.93409,0.92692,0.94279,0.96837,0.89371,0.28626,0.57815,0.28357,0.00835,0,0.000954105,0.000954105,0.000954105
40,80086.3,0.47943,0.80128,0.48718,0.00663,0.14983,0.94312,0.93021,0.95971,0.93022,0.94955,0.9369,0.96452,0.89642,0.3017,0.58515,0.28643,0.00903,0,0.000942149,0.000942149,0.000942149
41,82081.4,0.47478,0.78897,0.48647,0.00655,0.1518,0.92642,0.95144,0.96127,0.93081,0.95986,0.93583,0.96656,0.90006,0.3107,0.59064,0.2631,0.00935,0,0.00093,0.00093,0.00093
42,83918.5,0.4719,0.79293,0.47681,0.00665,0.14584,0.95188,0.9212,0.96199,0.92946,0.95805,0.92684,0.96601,0.89725,0.29483,0.58061,0.2742,0.00872,0,0.000917666,0.000917666,0.000917666
43,85774,0.47471,0.80649,0.48534,0.00667,0.15533,0.94078,0.94195,0.95996,0.93298,0.94607,0.94778,0.96493,0.90116,0.30301,0.57487,0.25863,0.00895,0,0.000905155,0.000905155,0.000905155
44,87675.5,0.46794,0.78005,0.45083,0.00646,0.14221,0.9508,0.92035,0.95881,0.92701,0.95936,0.92427,0.96569,0.89632,0.29131,0.57033,0.27935,0.00859,0,0.000892476,0.000892476,0.000892476
45,89494.9,0.46251,0.75782,0.46138,0.0063,0.13757,0.93813,0.91785,0.95473,0.92552,0.94463,0.92556,0.96185,0.89062,0.29892,0.57875,0.277,0.00877,0,0.000879638,0.000879638,0.000879638
46,91408,0.46639,0.76302,0.44403,0.0065,0.13343,0.93617,0.92299,0.95616,0.9274,0.94257,0.9262,0.96208,0.8949,0.29613,0.58453,0.27473,0.00884,0,0.000866649,0.000866649,0.000866649
47,93681.9,0.45569,0.76984,0.44695,0.00626,0.13411,0.94394,0.93246,0.96452,0.93097,0.94794,0.93781,0.97164,0.9068,0.3107,0.58059,0.26676,0.00917,0,0.000853519,0.000853519,0.000853519
48,95852.2,0.46287,0.77741,0.44665,0.00639,0.13516,0.94078,0.94709,0.95981,0.9331,0.94731,0.9554,0.96619,0.90084,0.28158,0.57702,0.2673,0.00826,0,0.000840256,0.000840256,0.000840256
49,97929.2,0.45383,0.7633,0.44148,0.0063,0.13545,0.94642,0.94717,0.96148,0.93258,0.9525,0.9534,0.96947,0.9015,0.29216,0.60254,0.26458,0.00856,0,0.000826869,0.000826869,0.000826869
50,99932.4,0.44298,0.74448,0.42986,0.00605,0.13258,0.95977,0.94403,0.96474,0.93595,0.96469,0.94904,0.9695,0.90269,0.29246,0.5738,0.25185,0.00853,0,0.000813368,0.000813368,0.000813368
51,102516,0.44153,0.73428,0.43448,0.00595,0.12953,0.94348,0.93372,0.95776,0.93202,0.94727,0.93834,0.96239,0.89844,0.27262,0.5806,0.2542,0.00802,0,0.000799762,0.000799762,0.000799762
52,104673,0.44358,0.76303,0.43451,0.00606,0.13527,0.94806,0.93588,0.96165,0.93816,0.95372,0.94188,0.96909,0.90735,0.27537,0.57415,0.25115,0.00796,0,0.00078606,0.00078606,0.00078606
53,106689,0.44881,0.7583,0.43068,0.00613,0.13178,0.94819,0.94027,0.96412,0.93716,0.95384,0.94383,0.96746,0.90078,0.28112,0.56898,0.26481,0.00822,0,0.000772272,0.000772272,0.000772272
54,108750,0.43468,0.72948,0.41771,0.00596,0.1248,0.94705,0.93972,0.96612,0.94228,0.95248,0.94567,0.97226,0.90666,0.26584,0.56162,0.24531,0.00778,0,0.000758407,0.000758407,0.000758407
55,110650,0.43631,0.735,0.42319,0.00597,0.1301,0.94428,0.9385,0.96034,0.9342,0.94932,0.94412,0.9658,0.90285,0.28201,0.57036,0.26813,0.00838,0,0.000744475,0.000744475,0.000744475
56,112781,0.43077,0.75296,0.41189,0.00586,0.12086,0.94061,0.94184,0.96052,0.93803,0.94832,0.94729,0.96551,0.90341,0.26661,0.57152,0.25942,0.00771,0,0.000730484,0.000730484,0.000730484
57,114699,0.42812,0.74395,0.41601,0.00586,0.12738,0.9533,0.94009,0.9626,0.93811,0.95708,0.94419,0.96604,0.9037,0.26133,0.58552,0.25313,0.00749,0,0.000716445,0.000716445,0.000716445
58,116550,0.42299,0.7162,0.38368,0.00571,0.11443,0.94425,0.94458,0.95736,0.93372,0.94986,0.95084,0.96193,0.90022,0.26751,0.56636,0.24391,0.00792,0,0.000702368,0.000702368,0.000702368
59,118617,0.42701,0.74204,0.40533,0.00578,0.11962,0.94546,0.94689,0.96492,0.9427,0.95072,0.95234,0.97106,0.908,0.26231,0.56883,0.24588,0.00758,0,0.000688261,0.000688261,0.000688261
60,120647,0.41108,0.70188,0.38339,0.00561,0.11386,0.94479,0.93874,0.9644,0.94054,0.95007,0.94424,0.9705,0.90605,0.27688,0.57166,0.23563,0.00806,0,0.000674136,0.000674136,0.000674136
61,122672,0.41773,0.71678,0.37671,0.00565,0.11361,0.95633,0.95517,0.96747,0.94349,0.9608,0.95949,0.97256,0.91524,0.26322,0.56194,0.24243,0.00765,0,0.00066,0.00066,0.00066
62,124597,0.41305,0.73169,0.39149,0.00564,0.11631,0.94648,0.95569,0.96871,0.94695,0.95074,0.96047,0.97384,0.91504,0.26614,0.56503,0.23786,0.00776,0,0.000645864,0.000645864,0.000645864
63,126887,0.41063,0.71087,0.37461,0.00552,0.11237,0.94203,0.94374,0.96044,0.93655,0.94986,0.9487,0.96591,0.90363,0.26169,0.56562,0.25707,0.0075,0,0.000631739,0.000631739,0.000631739
64,129055,0.40545,0.69354,0.37549,0.00536,0.11338,0.94933,0.95014,0.96544,0.94292,0.95496,0.95451,0.96997,0.90978,0.26227,0.55442,0.24275,0.00764,0,0.000617632,0.000617632,0.000617632
65,130992,0.40057,0.6974,0.3751,0.0054,0.11409,0.94926,0.9299,0.95495,0.9334,0.95674,0.93724,0.96179,0.90207,0.25648,0.54946,0.24444,0.00744,0,0.000603555,0.000603555,0.000603555
66,133134,0.40186,0.70136,0.3687,0.00536,0.10831,0.94503,0.94338,0.96131,0.939,0.94769,0.94632,0.96545,0.9069,0.25526,0.57717,0.24512,0.00732,0,0.000589516,0.000589516,0.000589516
67,135299,0.39879,0.70101,0.36217,0.00531,0.10919,0.95415,0.93599,0.96555,0.94547,0.96038,0.94239,0.97278,0.91316,0.24307,0.5683,0.25105,0.00693,0,0.000575525,0.000575525,0.000575525
68,137226,0.40531,0.71879,0.37196,0.00542,0.10778,0.94587,0.9549,0.96217,0.94373,0.95192,0.96082,0.96718,0.90918,0.25305,0.55831,0.25202,0.0072,0,0.000561593,0.000561593,0.000561593
69,139346,0.39374,0.68139,0.34623,0.0052,0.10311,0.95021,0.93844,0.96379,0.94551,0.95587,0.943,0.9675,0.91124,0.24569,0.5525,0.24579,0.00702,0,0.000547728,0.000547728,0.000547728
70,141599,0.39379,0.68765,0.35919,0.00534,0.10585,0.95707,0.94761,0.96755,0.94622,0.96189,0.95239,0.97097,0.91075,0.25744,0.55487,0.24723,0.00745,0,0.00053394,0.00053394,0.00053394
71,143886,0.39419,0.68054,0.35878,0.00514,0.10393,0.95223,0.94415,0.96256,0.94428,0.95956,0.94758,0.96798,0.91074,0.24428,0.55621,0.26354,0.00688,0,0.000520238,0.000520238,0.000520238
72,145958,0.39041,0.69225,0.36536,0.00518,0.10629,0.93534,0.95834,0.9625,0.9416,0.94088,0.96441,0.96965,0.91003,0.25182,0.54885,0.25568,0.00722,0,0.000506632,0.000506632,0.000506632
73,147993,0.38582,0.69915,0.34388,0.00511,0.10209,0.9467,0.94091,0.96468,0.94502,0.95237,0.94694,0.96968,0.91363,0.24717,0.56166,0.2503,0.00714,0,0.000493131,0.000493131,0.000493131
74,150205,0.38183,0.66739,0.3404,0.00505,0.10127,0.93209,0.95645,0.96344,0.94332,0.93765,0.96223,0.96969,0.91439,0.25437,0.54512,0.24353,0.00741,0,0.000479744,0.000479744,0.000479744
75,152515,0.37915,0.67656,0.33509,0.00501,0.0984,0.94296,0.94916,0.96417,0.94701,0.9488,0.9543,0.97026,0.91357,0.23981,0.56075,0.24396,0.00685,0,0.000466481,0.000466481,0.000466481
76,154378,0.3858,0.68849,0.33941,0.00506,0.09838,0.95044,0.95631,0.96298,0.94128,0.95633,0.96182,0.96873,0.91053,0.24271,0.55771,0.24653,0.00687,0,0.000453351,0.000453351,0.000453351
77,156333,0.37028,0.65994,0.3257,0.00487,0.09611,0.95251,0.93814,0.9594,0.94041,0.95783,0.94351,0.96552,0.91076,0.23424,0.55713,0.24668,0.00669,0,0.000440362,0.000440362,0.000440362
