epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
26,68053.3,0.58089,0.9147,0.57609,0.00737,0.17149,0.91689,0.91621,0.94958,0.86268,0.92072,0.91946,0.95242,0.81121,0.48877,0.86207,0.37495,0.01188,0,0.00108841,0.00108841,0.00108841
27,70390.5,0.57971,0.94568,0.56234,0.00735,0.16552,0.91617,0.91124,0.94653,0.85092,0.92103,0.91821,0.95463,0.81284,0.52068,0.85557,0.40704,0.01265,0,0.00107966,0.00107966,0.00107966
28,73382.7,0.56552,0.9172,0.55445,0.00728,0.16965,0.91418,0.90483,0.94223,0.8569,0.92073,0.91037,0.94769,0.80827,0.49524,0.84696,0.39649,0.01173,0,0.00107062,0.00107062,0.00107062
29,75446.7,0.56302,0.91728,0.55345,0.00714,0.16193,0.92481,0.91913,0.94953,0.8645,0.93483,0.93001,0.95691,0.81308,0.49269,0.86817,0.3847,0.01217,0,0.0010613,0.0010613,0.0010613
30,77651.7,0.57044,0.93332,0.54947,0.0072,0.16339,0.91383,0.91562,0.93915,0.8537,0.92301,0.92485,0.95031,0.80667,0.49449,0.88676,0.39121,0.01179,0,0.0010517,0.0010517,0.0010517
31,80205.1,0.55292,0.88416,0.52155,0.00695,0.15669,0.91758,0.90952,0.94244,0.85651,0.92452,0.91508,0.94993,0.79923,0.49679,0.91347,0.39802,0.01173,0,0.00104184,0.00104184,0.00104184
32,82894.1,0.55348,0.88957,0.51573,0.00688,0.15226,0.92252,0.92281,0.9438,0.85919,0.93045,0.9308,0.95178,0.80992,0.49084,0.8574,0.37565,0.01144,0,0.00103171,0.00103171,0.00103171
33,85415.5,0.55814,0.91241,0.54011,0.00694,0.15768,0.92051,0.90126,0.93409,0.84719,0.92958,0.91109,0.94011,0.80449,0.49017,0.89719,0.41749,0.01155,0,0.00102133,0.00102133,0.00102133
34,87718.4,0.54818,0.88015,0.51473,0.00688,0.15024,0.92977,0.91711,0.95122,0.87187,0.94007,0.92777,0.96118,0.82768,0.48327,0.84928,0.37498,0.01124,0,0.0010107,0.0010107,0.0010107
35,90022,0.54796,0.89947,0.51929,0.00687,0.14878,0.94847,0.90378,0.94765,0.85858,0.95215,0.90701,0.95483,0.82077,0.49189,0.84188,0.39413,0.01159,0,0.000999833,0.000999833,0.000999833
36,92577.2,0.53763,0.87953,0.49454,0.00667,0.1389,0.93707,0.9206,0.95224,0.87495,0.94512,0.92501,0.95726,0.82304,0.47599,0.85323,0.35759,0.01123,0,0.000988731,0.000988731,0.000988731
37,95020.4,0.53367,0.87222,0.49167,0.0066,0.14404,0.92832,0.92225,0.95071,0.87454,0.93687,0.92463,0.95358,0.81791,0.47397,0.88748,0.36791,0.01084,0,0.000977404,0.000977404,0.000977404
38,97268.6,0.5276,0.88002,0.48496,0.00652,0.13976,0.9318,0.91522,0.95295,0.87432,0.94347,0.92551,0.96291,0.83412,0.47495,0.85022,0.38706,0.01139,0,0.000965859,0.000965859,0.000965859
39,99641.2,0.52769,0.85085,0.4749,0.00651,0.13733,0.9302,0.92446,0.95273,0.87859,0.94255,0.93381,0.96225,0.82683,0.47297,0.8616,0.34619,0.01093,0,0.000954105,0.000954105,0.000954105
40,101841,0.52725,0.88121,0.47987,0.00648,0.13465,0.92217,0.92573,0.95153,0.87367,0.93279,0.93665,0.9627,0.82733,0.47323,0.84191,0.37501,0.0112,0,0.000942149,0.000942149,0.000942149
41,104075,0.51937,0.86658,0.47857,0.00644,0.13947,0.93457,0.92683,0.95069,0.88037,0.95536,0.92574,0.96213,0.83168,0.47246,0.9012,0.35696,0.01065,0,0.00093,0.00093,0.00093
42,106450,0.52498,0.8641,0.48433,0.00645,0.13816,0.92613,0.92119,0.95009,0.88045,0.93542,0.92952,0.96129,0.83081,0.46187,0.8444,0.35129,0.01073,0,0.000917666,0.000917666,0.000917666
43,108633,0.51375,0.8493,0.4551,0.00635,0.13451,0.93665,0.91846,0.95537,0.87421,0.94952,0.92946,0.96217,0.82806,0.48608,0.87049,0.35774,0.0115,0,0.000905155,0.000905155,0.000905155
44,110951,0.51007,0.84809,0.46302,0.00632,0.13108,0.92034,0.94169,0.9536,0.88232,0.9284,0.94721,0.96255,0.82982,0.45319,0.88652,0.36807,0.01021,0,0.000892476,0.000892476,0.000892476
45,113143,0.5103,0.8592,0.45539,0.00632,0.12987,0.93444,0.92825,0.9496,0.87713,0.94462,0.9364,0.96122,0.82819,0.46487,0.87027,0.36722,0.01052,0,0.000879638,0.000879638,0.000879638
46,115382,0.50665,0.8337,0.44238,0.00619,0.12056,0.94321,0.92021,0.95575,0.88376,0.95512,0.93484,0.96694,0.83273,0.46201,0.84038,0.35667,0.01052,0,0.000866649,0.000866649,0.000866649
47,117630,0.49836,0.84192,0.43989,0.00609,0.12501,0.93722,0.94391,0.95778,0.89018,0.94521,0.95132,0.96746,0.83554,0.45111,0.89322,0.34022,0.01027,0,0.000853519,0.000853519,0.000853519
48,119968,0.50006,0.8334,0.43971,0.00617,0.12619,0.92407,0.93526,0.94821,0.88323,0.93217,0.94171,0.95677,0.82485,0.45225,0.86649,0.34458,0.01006,0,0.000840256,0.000840256,0.000840256
49,122258,0.49112,0.82805,0.42916,0.00604,0.12075,0.93374,0.93662,0.95452,0.88535,0.94401,0.94493,0.96249,0.82876,0.45751,0.84431,0.34036,0.01032,0,0.000826869,0.000826869,0.000826869
50,124515,0.50091,0.83322,0.44156,0.00613,0.12742,0.93364,0.93368,0.95564,0.88938,0.94102,0.94089,0.96489,0.83997,0.45318,0.82783,0.34811,0.01034,0,0.000813368,0.000813368,0.000813368
51,126883,0.48725,0.8128,0.41071,0.00594,0.1171,0.9192,0.9246,0.94933,0.88494,0.92375,0.936,0.96004,0.83119,0.44715,0.85919,0.32866,0.01009,0,0.000799762,0.000799762,0.000799762
52,129276,0.49414,0.85132,0.42551,0.00598,0.12005,0.94132,0.93351,0.95977,0.89639,0.94802,0.94058,0.96561,0.83605,0.44714,0.85203,0.3344,0.01009,0,0.00078606,0.00078606,0.00078606
53,131475,0.48244,0.80589,0.40964,0.00588,0.1137,0.93234,0.9399,0.95319,0.8889,0.94196,0.9487,0.96307,0.83986,0.44508,0.87892,0.3551,0.00992,0,0.000772272,0.000772272,0.000772272
54,133754,0.48401,0.80618,0.41228,0.00593,0.11513,0.94342,0.93571,0.95524,0.89162,0.95099,0.94314,0.96216,0.83877,0.44704,0.86569,0.34967,0.00994,0,0.000758407,0.000758407,0.000758407
55,136016,0.48726,0.81855,0.40132,0.00588,0.11246,0.925,0.93408,0.95463,0.89068,0.93551,0.94107,0.96468,0.83846,0.44174,0.85934,0.35592,0.00989,0,0.000744475,0.000744475,0.000744475
56,138189,0.48507,0.82316,0.41849,0.00585,0.11902,0.93808,0.93549,0.9555,0.88613,0.94631,0.944,0.96589,0.83342,0.4526,0.85654,0.35284,0.01025,0,0.000730484,0.000730484,0.000730484
57,140269,0.48163,0.81832,0.40399,0.00574,0.11414,0.93033,0.92966,0.95229,0.88815,0.94113,0.94001,0.96051,0.83776,0.44479,0.85011,0.33141,0.01005,0,0.000716445,0.000716445,0.000716445
58,142561,0.46817,0.80621,0.39547,0.00561,0.11013,0.94122,0.92015,0.95288,0.89246,0.94949,0.93024,0.96331,0.84158,0.44061,0.85978,0.35344,0.00992,0,0.000702368,0.000702368,0.000702368
59,144790,0.46727,0.79394,0.38649,0.00564,0.10765,0.92269,0.93121,0.95195,0.8888,0.93147,0.93865,0.96047,0.83739,0.44421,0.87285,0.34899,0.01008,0,0.000688261,0.000688261,0.000688261
60,147143,0.46479,0.788,0.3871,0.00554,0.10242,0.93034,0.92838,0.94903,0.88664,0.9401,0.93664,0.95773,0.83696,0.44947,0.85283,0.34483,0.01016,0,0.000674136,0.000674136,0.000674136
61,149526,0.46765,0.78925,0.39412,0.00568,0.10605,0.94238,0.92374,0.95862,0.89687,0.95699,0.93157,0.96791,0.84366,0.4386,0.84621,0.32934,0.00984,0,0.00066,0.00066,0.00066
62,151926,0.46807,0.79285,0.38209,0.00563,0.10308,0.9374,0.93423,0.95386,0.89364,0.94746,0.94252,0.96259,0.83982,0.43617,0.87169,0.34574,0.00965,0,0.000645864,0.000645864,0.000645864
63,154452,0.45598,0.77281,0.37335,0.00543,0.1017,0.92587,0.93673,0.94904,0.88562,0.93838,0.94618,0.96168,0.83471,0.43827,0.87744,0.35348,0.00961,0,0.000631739,0.000631739,0.000631739
64,156866,0.45772,0.79743,0.38449,0.00548,0.10666,0.93535,0.94278,0.95328,0.88744,0.9436,0.95113,0.96349,0.83837,0.43929,0.86035,0.33029,0.00998,0,0.000617632,0.000617632,0.000617632
65,159375,0.45198,0.77163,0.37194,0.00533,0.10001,0.93804,0.93671,0.95706,0.89264,0.94773,0.94594,0.96525,0.83932,0.43071,0.86293,0.34094,0.00963,0,0.000603555,0.000603555,0.000603555
66,161647,0.45025,0.76736,0.36452,0.0054,0.09643,0.92426,0.93336,0.94895,0.88874,0.9329,0.9416,0.9579,0.83492,0.42709,0.85832,0.32742,0.00947,0,0.000589516,0.000589516,0.000589516
67,163849,0.45482,0.77588,0.37487,0.00547,0.10242,0.93567,0.9328,0.94813,0.88666,0.94408,0.94111,0.96064,0.83505,0.43974,0.88198,0.34552,0.00972,0,0.000575525,0.000575525,0.000575525
68,166153,0.45152,0.77018,0.3684,0.00537,0.10128,0.94133,0.9368,0.95524,0.89545,0.95075,0.94616,0.96476,0.84381,0.43676,0.86941,0.34457,0.00965,0,0.000561593,0.000561593,0.000561593
69,168629,0.4453,0.75704,0.3515,0.00526,0.09199,0.92849,0.93554,0.94365,0.88619,0.93711,0.94282,0.95275,0.83329,0.42823,0.86954,0.34737,0.0096,0,0.000547728,0.000547728,0.000547728
70,171029,0.4449,0.75515,0.34574,0.00531,0.09478,0.93651,0.94525,0.95784,0.90021,0.94798,0.95742,0.96896,0.84753,0.42176,0.86227,0.32944,0.00934,0,0.00053394,0.00053394,0.00053394
71,173338,0.44572,0.75543,0.34767,0.00531,0.09837,0.94227,0.93361,0.95401,0.89394,0.95249,0.94385,0.96319,0.83865,0.4274,0.85812,0.34138,0.00949,0,0.000520238,0.000520238,0.000520238
72,175687,0.44541,0.76549,0.34856,0.0052,0.09196,0.94023,0.93596,0.95253,0.88991,0.95041,0.94615,0.96173,0.83922,0.42751,0.86193,0.3479,0.00938,0,0.000506632,0.000506632,0.000506632
73,177931,0.43957,0.76284,0.35047,0.00521,0.09379,0.94052,0.94147,0.95637,0.89583,0.95057,0.95117,0.96531,0.84219,0.42917,0.85986,0.32234,0.0094,0,0.000493131,0.000493131,0.000493131
74,180359,0.43545,0.76621,0.34036,0.0052,0.0917,0.94214,0.93883,0.9567,0.89748,0.95302,0.94928,0.96702,0.84483,0.4296,0.87651,0.33865,0.00946,0,0.000479744,0.000479744,0.000479744
75,182815,0.44065,0.75452,0.35081,0.00514,0.09239,0.93546,0.93689,0.95458,0.89806,0.94732,0.94823,0.96494,0.84329,0.42169,0.87833,0.33864,0.00917,0,0.000466481,0.000466481,0.000466481
76,185315,0.42831,0.74332,0.33279,0.00501,0.08841,0.94875,0.93664,0.95722,0.90044,0.95787,0.94517,0.96647,0.85025,0.4261,0.85872,0.32077,0.00934,0,0.000453351,0.000453351,0.000453351
77,187407,0.43039,0.75056,0.33734,0.00507,0.08939,0.96461,0.91949,0.95741,0.89982,0.96542,0.93128,0.9672,0.84709,0.42622,0.89056,0.32381,0.00933,0,0.000440362,0.000440362,0.000440362
78,189551,0.42844,0.74915,0.33367,0.00497,0.08822,0.94213,0.93963,0.95631,0.89766,0.95153,0.9485,0.96614,0.84542,0.42876,0.89315,0.34641,0.0095,0,0.000427524,0.000427524,0.000427524
79,191947,0.42081,0.74287,0.32616,0.00493,0.08571,0.95668,0.93219,0.95878,0.90209,0.96505,0.94056,0.96866,0.84861,0.42058,0.87767,0.32574,0.00931,0,0.000414845,0.000414845,0.000414845
80,194162,0.42073,0.7312,0.31667,0.00491,0.08337,0.94816,0.93343,0.95717,0.90054,0.95702,0.94164,0.96679,0.84932,0.41866,0.87728,0.33146,0.00926,0,0.000402334,0.000402334,0.000402334
81,196594,0.41647,0.73347,0.32457,0.0048,0.08855,0.94991,0.9288,0.95691,0.89986,0.95867,0.94007,0.96681,0.8491,0.42052,0.89349,0.32484,0.00926,0,0.00039,0.00039,0.00039
82,198872,0.41731,0.72024,0.32053,0.00484,0.08345,0.941,0.94051,0.95383,0.89924,0.9504,0.95033,0.96217,0.84467,0.41902,0.88531,0.32818,0.00923,0,0.000377851,0.000377851,0.000377851
83,201334,0.41504,0.72331,0.30753,0.00482,0.08249,0.94206,0.94338,0.95066,0.89295,0.95149,0.95252,0.95918,0.83891,0.42818,0.89267,0.33075,0.00947,0,0.000365895,0.000365895,0.000365895
84,203699,0.41432,0.72388,0.3022,0.00479,0.07859,0.9472,0.94354,0.95433,0.89853,0.95627,0.95272,0.96331,0.84649,0.42341,0.89006,0.31924,0.00933,0,0.000354141,0.000354141,0.000354141
85,205916,0.4086,0.70877,0.30776,0.00476,0.07885,0.94823,0.93613,0.95273,0.89708,0.95854,0.9459,0.96219,0.84401,0.42642,0.89078,0.33834,0.00936,0,0.000342596,0.000342596,0.000342596
86,208025,0.40427,0.70902,0.29826,0.00464,0.07838,0.9446,0.93891,0.95739,0.89924,0.95421,0.95312,0.96867,0.85145,0.419,0.88431,0.33605,0.00912,0,0.000331269,0.000331269,0.000331269
87,210223,0.40545,0.71506,0.30406,0.00469,0.08091,0.93461,0.93924,0.95649,0.89872,0.9447,0.9496,0.96554,0.84714,0.41795,0.88248,0.35396,0.00914,0,0.000320167,0.000320167,0.000320167
88,212347,0.40654,0.69987,0.30072,0.00462,0.07568,0.9466,0.91853,0.94993,0.8943,0.93963,0.9453,0.95932,0.84533,0.42149,0.8835,0.34106,0.00914,0,0.000309298,0.000309298,0.000309298
89,214528,0.41299,0.73439,0.30704,0.00484,0.07931,0.94827,0.93627,0.95664,0.9019,0.95776,0.94844,0.96607,0.85283,0.41998,0.87642,0.32758,0.00907,0,0.000298669,0.000298669,0.000298669
90,216607,0.40341,0.70921,0.30494,0.00462,0.08003,0.95033,0.93411,0.95559,0.90245,0.96006,0.94336,0.96519,0.85043,0.41493,0.89675,0.33066,0.00906,0,0.000288289,0.000288289,0.000288289
91,218702,0.40631,0.7033,0.29836,0.00467,0.07601,0.94244,0.93554,0.95148,0.90063,0.95311,0.94659,0.96105,0.84773,0.41238,0.88114,0.33038,0.00904,0,0.000278162,0.000278162,0.000278162
92,220933,0.40485,0.71259,0.29494,0.00463,0.07679,0.95434,0.91897,0.95558,0.9027,0.96427,0.92945,0.96429,0.85115,0.40735,0.88586,0.34229,0.00893,0,0.000268298,0.000268298,0.000268298
93,223119,0.40025,0.69799,0.28759,0.00454,0.07636,0.95496,0.93601,0.95529,0.90001,0.96327,0.94485,0.96454,0.84982,0.41672,0.88671,0.33933,0.00914,0,0.000258702,0.000258702,0.000258702
94,225473,0.39939,0.70329,0.28926,0.00457,0.07259,0.92615,0.9405,0.95169,0.89762,0.93533,0.95085,0.96202,0.84838,0.41836,0.89416,0.33893,0.00915,0,0.000249381,0.000249381,0.000249381
95,227902,0.39874,0.70354,0.2989,0.00455,0.0777,0.94379,0.93927,0.95571,0.90157,0.95412,0.94951,0.96458,0.85017,0.41423,0.89139,0.3345,0.00904,0,0.000240341,0.000240341,0.000240341
96,230346,0.39914,0.70279,0.28673,0.00456,0.07406,0.94106,0.94056,0.95439,0.89962,0.95163,0.95138,0.96536,0.84943,0.41857,0.89038,0.34389,0.0092,0,0.000231589,0.000231589,0.000231589
97,232530,0.39315,0.69652,0.28266,0.00456,0.07245,0.94244,0.94183,0.95823,0.90386,0.9524,0.9519,0.96692,0.85417,0.41553,0.88608,0.34502,0.00906,0,0.000223131,0.000223131,0.000223131
98,234798,0.39257,0.7041,0.28136,0.00448,0.07157,0.95684,0.93967,0.95588,0.90056,0.96664,0.9492,0.96554,0.85061,0.41827,0.89092,0.35234,0.00914,0,0.000214972,0.000214972,0.000214972
99,237171,0.38815,0.68489,0.27267,0.00447,0.06849,0.93225,0.94071,0.95111,0.89716,0.94307,0.95161,0.96071,0.84594,0.41726,0.90784,0.35488,0.00916,0,0.000207118,0.000207118,0.000207118
100,239384,0.39287,0.71098,0.28782,0.00448,0.07362,0.94858,0.93298,0.95281,0.89905,0.9574,0.94153,0.96284,0.84716,0.41618,0.89512,0.35404,0.00909,0,0.000199574,0.000199574,0.000199574
101,241537,0.3891,0.69448,0.28204,0.00448,0.07177,0.94477,0.9413,0.95375,0.90045,0.95356,0.94968,0.9644,0.84788,0.41877,0.89055,0.35313,0.00916,0,0.000192346,0.000192346,0.000192346
102,243797,0.38482,0.69755,0.27671,0.00444,0.06839,0.94438,0.93858,0.95357,0.90013,0.95313,0.947,0.96472,0.84939,0.42002,0.89197,0.3489,0.00915,0,0.000185439,0.000185439,0.000185439
103,246095,0.38871,0.69132,0.28874,0.00446,0.07235,0.94594,0.93457,0.95453,0.90064,0.95628,0.94427,0.96435,0.84838,0.42042,0.88915,0.35641,0.00914,0,0.000178856,0.000178856,0.000178856
104,248209,0.38589,0.67127,0.27645,0.00439,0.07016,0.93677,0.94122,0.95386,0.90077,0.94692,0.95111,0.96266,0.84773,0.4168,0.89022,0.35563,0.00906,0,0.000172604,0.000172604,0.000172604
105,250383,0.38503,0.67844,0.26709,0.00437,0.06848,0.94507,0.93248,0.95382,0.90188,0.95345,0.94093,0.96351,0.84918,0.41385,0.90119,0.35154,0.00894,0,0.000166685,0.000166685,0.000166685
106,252630,0.38128,0.67342,0.26998,0.00436,0.0668,0.95319,0.92787,0.95481,0.90296,0.96143,0.93655,0.96427,0.85009,0.41486,0.89543,0.34963,0.00897,0,0.000161105,0.000161105,0.000161105
107,255146,0.38928,0.68178,0.27302,0.00447,0.06829,0.94243,0.93681,0.95604,0.90466,0.95244,0.94666,0.96572,0.85119,0.41466,0.89823,0.34924,0.00898,0,0.000155867,0.000155867,0.000155867
108,257556,0.38221,0.67011,0.26826,0.0043,0.06786,0.94174,0.93707,0.95442,0.90302,0.95024,0.94576,0.96442,0.85081,0.41513,0.90197,0.35648,0.00903,0,0.000150974,0.000150974,0.000150974
109,259678,0.38636,0.69022,0.27605,0.00441,0.07274,0.93373,0.93815,0.94735,0.89585,0.94604,0.94537,0.958,0.8446,0.41706,0.90367,0.36132,0.00909,0,0.000146429,0.000146429,0.000146429
110,261928,0.37914,0.67243,0.26263,0.00427,0.06714,0.94881,0.93408,0.94807,0.89711,0.95882,0.94424,0.95883,0.84586,0.41738,0.89535,0.36609,0.00911,0,0.000142237,0.000142237,0.000142237
111,264179,0.29019,0.51,0.1372,0.00477,0.01345,0.9443,0.93804,0.94766,0.89425,0.95227,0.94699,0.95787,0.84161,0.42002,0.90402,0.36675,0.00925,0,0.0001384,0.0001384,0.0001384
112,266644,0.28861,0.50222,0.13514,0.00466,0.0104,0.95279,0.91901,0.95091,0.8951,0.94216,0.94661,0.96278,0.8435,0.42229,0.905,0.37235,0.00929,0,0.00013492,0.00013492,0.00013492
