epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
62,124018,0.45781,0.77756,0.36248,0.00544,0.09378,0.94473,0.93864,0.95664,0.89839,0.95503,0.94827,0.96632,0.85216,0.44505,0.89217,0.34261,0.00991,0,0.000645864,0.000645864,0.000645864
63,125828,0.45679,0.781,0.36832,0.00544,0.10073,0.95669,0.93052,0.95514,0.89484,0.96743,0.94025,0.96671,0.85061,0.44313,0.89016,0.36299,0.01007,0,0.000631739,0.000631739,0.000631739
64,127763,0.45165,0.76707,0.35959,0.00535,0.0967,0.95929,0.92939,0.95803,0.89922,0.96778,0.93721,0.96535,0.85084,0.43803,0.86786,0.32811,0.00978,0,0.000617632,0.000617632,0.000617632
65,129934,0.44419,0.76481,0.35607,0.0053,0.09716,0.95475,0.94071,0.958,0.90096,0.96345,0.95086,0.96694,0.85573,0.43748,0.87903,0.33408,0.00998,0,0.000603555,0.000603555,0.000603555
66,131897,0.44743,0.7697,0.35261,0.00539,0.09412,0.96474,0.94475,0.95816,0.90106,0.97393,0.95308,0.96561,0.85097,0.4378,0.89576,0.33475,0.00979,0,0.000589516,0.000589516,0.000589516
67,134012,0.44443,0.76144,0.35156,0.00522,0.09498,0.95599,0.93761,0.95894,0.89951,0.96576,0.94555,0.96756,0.85472,0.44182,0.89311,0.32578,0.00998,0,0.000575525,0.000575525,0.000575525
68,136389,0.43648,0.74351,0.34375,0.00513,0.09012,0.9603,0.93836,0.95935,0.90409,0.97119,0.9481,0.96841,0.85482,0.43361,0.87499,0.32582,0.00969,0,0.000561593,0.000561593,0.000561593
69,138337,0.4424,0.76748,0.35429,0.00518,0.09352,0.95118,0.9368,0.95668,0.90095,0.96016,0.94522,0.96611,0.85378,0.42565,0.8895,0.33447,0.00941,0,0.000547728,0.000547728,0.000547728
70,140566,0.44048,0.75796,0.34797,0.00518,0.09283,0.96036,0.93625,0.95952,0.90582,0.96082,0.95685,0.97188,0.85691,0.42395,0.87028,0.32592,0.00951,0,0.00053394,0.00053394,0.00053394
71,142936,0.43297,0.74437,0.33109,0.00503,0.0871,0.95371,0.9491,0.96137,0.90582,0.96343,0.95607,0.97089,0.85862,0.43109,0.87096,0.33297,0.0098,0,0.000520238,0.000520238,0.000520238
72,145402,0.43505,0.73693,0.33286,0.00514,0.08997,0.95736,0.94681,0.95782,0.90043,0.96597,0.95436,0.96559,0.85157,0.4365,0.86762,0.33172,0.00976,0,0.000506632,0.000506632,0.000506632
73,147529,0.42709,0.71968,0.33153,0.005,0.08535,0.95581,0.94801,0.95805,0.90729,0.96439,0.95738,0.96816,0.85657,0.42545,0.87323,0.32413,0.00958,0,0.000493131,0.000493131,0.000493131
74,149759,0.43001,0.74439,0.33533,0.00504,0.08574,0.95749,0.94557,0.9593,0.90514,0.96591,0.9538,0.96629,0.85514,0.42089,0.89655,0.31519,0.00942,0,0.000479744,0.000479744,0.000479744
75,151757,0.42888,0.74274,0.33039,0.00505,0.08712,0.95093,0.94643,0.96025,0.90604,0.96018,0.95512,0.97046,0.8592,0.4217,0.86278,0.34094,0.00947,0,0.000466481,0.000466481,0.000466481
76,153844,0.43306,0.75643,0.33539,0.00514,0.08701,0.95836,0.94226,0.96043,0.90466,0.9674,0.9534,0.96916,0.85744,0.42738,0.86662,0.32926,0.00955,0,0.000453351,0.000453351,0.000453351
77,155797,0.42367,0.73879,0.3255,0.00497,0.08654,0.95559,0.94461,0.95794,0.90333,0.96648,0.95143,0.96761,0.8542,0.4273,0.89133,0.33585,0.00945,0,0.000440362,0.000440362,0.000440362
78,157805,0.41883,0.71809,0.31267,0.00487,0.08181,0.95769,0.94275,0.95855,0.90511,0.96631,0.95549,0.96703,0.85737,0.42174,0.87941,0.3293,0.00929,0,0.000427524,0.000427524,0.000427524
79,159896,0.42122,0.73413,0.30662,0.00492,0.07916,0.95794,0.9458,0.96082,0.90756,0.96664,0.95483,0.96896,0.85589,0.42369,0.89173,0.3215,0.00938,0,0.000414845,0.000414845,0.000414845
80,161886,0.41554,0.72816,0.31438,0.00486,0.08228,0.95828,0.94094,0.95662,0.90356,0.96669,0.94888,0.96774,0.85915,0.42169,0.88508,0.33739,0.00937,0,0.000402334,0.000402334,0.000402334
81,164065,0.41572,0.72911,0.31714,0.00488,0.08417,0.95072,0.94893,0.95551,0.90499,0.95934,0.95774,0.96713,0.85552,0.4223,0.90672,0.33076,0.00934,0,0.00039,0.00039,0.00039
82,166137,0.41219,0.71545,0.30673,0.00483,0.07783,0.94829,0.94715,0.95928,0.90282,0.95777,0.95622,0.9693,0.85662,0.42616,0.89826,0.33502,0.00942,0,0.000377851,0.000377851,0.000377851
83,168278,0.40797,0.71166,0.30101,0.00473,0.07946,0.94619,0.93607,0.95826,0.90418,0.95647,0.94518,0.96805,0.85887,0.42559,0.89506,0.33439,0.00941,0,0.000365895,0.000365895,0.000365895
84,170415,0.40628,0.72501,0.3007,0.00467,0.07793,0.9512,0.93454,0.9562,0.90367,0.96099,0.94352,0.96484,0.85446,0.42088,0.90587,0.33416,0.00925,0,0.000354141,0.000354141,0.000354141
85,172275,0.40828,0.71456,0.29957,0.00473,0.07864,0.9545,0.93876,0.95883,0.90679,0.96328,0.94797,0.96771,0.85693,0.41906,0.88986,0.32579,0.00928,0,0.000342596,0.000342596,0.000342596
86,174482,0.4023,0.69441,0.29247,0.00466,0.0756,0.95017,0.93908,0.96154,0.91146,0.95955,0.94824,0.9716,0.86261,0.41735,0.89997,0.32855,0.00921,0,0.000331269,0.000331269,0.000331269
87,176577,0.39723,0.69199,0.28341,0.00456,0.07136,0.95592,0.94524,0.95887,0.90782,0.96479,0.95413,0.96882,0.86051,0.41934,0.88941,0.33897,0.00924,0,0.000320167,0.000320167,0.000320167
88,178584,0.4093,0.71966,0.30095,0.0047,0.07672,0.94662,0.93801,0.9587,0.90939,0.95505,0.94678,0.96775,0.85874,0.41323,0.90192,0.34,0.00917,0,0.000309298,0.000309298,0.000309298
89,180733,0.39948,0.69253,0.29096,0.00454,0.07329,0.95778,0.92871,0.95659,0.90839,0.96684,0.93782,0.96539,0.85526,0.41912,0.89808,0.34534,0.00924,0,0.000298669,0.000298669,0.000298669
90,183026,0.40404,0.70442,0.29194,0.00459,0.07759,0.95585,0.93179,0.95815,0.90675,0.96467,0.94,0.96635,0.85615,0.42086,0.90797,0.33308,0.00922,0,0.000288289,0.000288289,0.000288289
91,185345,0.40336,0.72598,0.29567,0.00469,0.07693,0.94221,0.94362,0.95868,0.90897,0.95167,0.95133,0.96962,0.8576,0.41912,0.89233,0.33308,0.0092,0,0.000278162,0.000278162,0.000278162
92,187759,0.39396,0.70548,0.28476,0.00453,0.07277,0.95983,0.9432,0.95737,0.90647,0.96857,0.95137,0.96992,0.85865,0.42231,0.90508,0.32699,0.00926,0,0.000268298,0.000268298,0.000268298
93,189829,0.40403,0.70984,0.28539,0.00463,0.07358,0.95891,0.93979,0.95611,0.90551,0.96762,0.94872,0.96712,0.85651,0.41923,0.90845,0.3334,0.00929,0,0.000258702,0.000258702,0.000258702
94,191756,0.38947,0.68852,0.2764,0.00444,0.06809,0.95178,0.94378,0.95674,0.90479,0.96088,0.95286,0.96675,0.85733,0.42062,0.90796,0.33326,0.00926,0,0.000249381,0.000249381,0.000249381
95,193757,0.39279,0.69245,0.28185,0.0045,0.07222,0.95841,0.93671,0.95593,0.90515,0.96626,0.94668,0.96414,0.85479,0.41561,0.90237,0.33308,0.00903,0,0.000240341,0.000240341,0.000240341
96,196155,0.38613,0.70562,0.28332,0.0044,0.0739,0.94225,0.94487,0.957,0.90707,0.95181,0.95447,0.96572,0.85541,0.41781,0.90115,0.34352,0.00913,0,0.000231589,0.000231589,0.000231589
97,198273,0.39519,0.71208,0.28636,0.00455,0.07245,0.94955,0.94143,0.95752,0.91035,0.95858,0.95019,0.96622,0.85861,0.41753,0.89291,0.3319,0.00916,0,0.000223131,0.000223131,0.000223131
98,200442,0.39232,0.71027,0.28895,0.00452,0.07534,0.95875,0.93842,0.95764,0.90906,0.96735,0.947,0.96572,0.8577,0.41765,0.90448,0.33785,0.00914,0,0.000214972,0.000214972,0.000214972
99,202706,0.38671,0.68125,0.27512,0.00435,0.06894,0.95879,0.93994,0.95594,0.90853,0.9684,0.94886,0.96453,0.85676,0.41572,0.90792,0.33943,0.00909,0,0.000207118,0.000207118,0.000207118
100,204750,0.38482,0.67578,0.26979,0.00437,0.06658,0.95855,0.94164,0.95786,0.90943,0.96447,0.95508,0.96557,0.85877,0.41519,0.90637,0.33399,0.00912,0,0.000199574,0.000199574,0.000199574
101,206806,0.38789,0.68765,0.27289,0.0044,0.06978,0.95814,0.94551,0.95921,0.90853,0.96656,0.955,0.9656,0.85853,0.41697,0.90616,0.3361,0.00913,0,0.000192346,0.000192346,0.000192346
